,CourseCode,Name,Session,Career,Units,ModeOfDelivery,Year
1390,POGO8059,Ethics and Public Integrity,,Postgraduate,6.0,In Person,2014
1391,NSPO8014,Ethics and Technologies of War,Second Semester,Postgraduate,6.0,In Person,2014
1392,INTR8053,Ethics of Peace and War,First Semester,Postgraduate,6.0,In Person,2014
1393,SCOM8021,"Ethics, Issues and Consequences of Science",Second Semester,Postgraduate,6.0,Online,2014
1394,INTR8040,Ethnicity and Conflict in Asia and the Pacific,,Postgraduate,6.0,In Person,2014
1395,ASIA2303,Ethnography & Religion in Asia,,Undergraduate,6.0,In Person,2014
1396,HIST2205,"Europe and the Atlantic World, c. 1450-1750",,Undergraduate,6.0,In Person,2014
1397,HIST2140,Europe in the 20th Century,Second Semester,Undergraduate,6.0,In Person,2014
1398,EURO1004,Europe in the Modern Era,First Semester,Undergraduate,6.0,In Person,2014
1399,FILM2003,"European Cinemas, European Societies",,Undergraduate,6.0,In Person,2014
1400,LANG3003,European Narrative,,Undergraduate,6.0,In Person,2014
1401,ENGL3006,European Narrative (English),,Undergraduate,6.0,In Person,2014
1402,PHIL2087,European Philosophy A,Second Semester,Undergraduate,6.0,In Person,2014
1403,PHIL2097,European Philosophy B,,Undergraduate,6.0,In Person,2014
1404,EURO4005F,European Studies IV Honours(S),First Semester/Second Semester,Undergraduate,12.0,In Person,2014
1405,EURO4005P,European Studies IV Honours(S),First Semester/Second Semester,Undergraduate,12.0,In Person,2014
1406,EURO2003,"European Union: Policies, Institutions and Challenges",First Semester,Undergraduate,6.0,In Person,2014
1407,ARCH2058,European prehistory from cultivation to the Celts,,Undergraduate,6.0,In Person,2014
1408,LAWS2207,Evidence,Summer Session/Second Semester,Undergraduate,6.0,In Person,2014
1409,MEDI8114,Evidence Based Practice: Translational Medicine in Clinical Settings,,Postgraduate,6.0,In Person,2014
1410,BIOL3206,Evolution of Biodiversity,Second Semester,Undergraduate,6.0,In Person,2014
1411,BIOL6206,Evolution of Biodiversity,Second Semester,Postgraduate,6.0,In Person,2014
1412,BIOL3131,Evolutionary and Behavioural Ecology,First Semester,Undergraduate,6.0,In Person,2014
1413,BIOL6631,Evolutionary and Behavioural Ecology,First Semester,Postgraduate,6.0,In Person,2014
1414,SOCY2026,"Excessive Appetites: Sociocultural Perspectives on Addiction, Drug Use and Gender",Second Semester,Undergraduate,6.0,In Person,2014
1415,ECCO5921,Exchange - Bachelor of Social Sciences (Honours),First Semester/Second Semester,Undergraduate,6.0,In Person,2014
1416,ECCO5920,Exchange Program Business and Economics - Band 2,First Semester/Second Semester,Undergraduate,6.0,In Person,2014
1417,ECCO5922,Exchange Program Business and Economics - Band 3,First Semester/Second Semester,Undergraduate,6.0,In Person,2014
1418,DART5920,Exchange Program for  Digital Arts Students,,Undergraduate,6.0,In Person,2014
1419,ECCO8820,Exchange Program for  Graduate  Economics  & Commerce Students,First Semester/Second Semester,Postgraduate,6.0,In Person,2014
1420,ARTV8820,Exchange Program for  Graduate  Visual Arts Students,,Postgraduate,6.0,In Person,2014
1421,DART8820,Exchange Program for  Graduate Digital Art Students,,Postgraduate,6.0,In Person,2014
1422,ARTV5920,Exchange Program for  Visual Arts Students,First Semester,Undergraduate,6.0,In Person,2014
1423,ARTS5920,Exchange Program for Arts Students,First Semester/Second Semester,Undergraduate,6.0,In Person,2014
1424,ASIA5920,Exchange Program for Asian Studies Students,First Semester/Winter Session/Second Semester,Undergraduate,6.0,In Person,2014
1425,ARTS8820,Exchange Program for Graduate Arts Students,First Semester/Second Semester,Postgraduate,6.0,In Person,2014
1426,ASIA8820,Exchange Program for Graduate Exchange Students,,Postgraduate,6.0,In Person,2014
1427,LAWS8820,Exchange Program for Graduate Law Students,First Semester/Second Semester,Postgraduate,6.0,In Person,2014
1428,SCNC8820,Exchange Program for Graduate Science Students,Summer Session/First Semester/Autumn Session/Winter Session/Second Semester/Spring Session,Postgraduate,6.0,In Person,2014
1429,COMP8820,Exchange Program for Graduate Students in Computer Science,First Semester/Second Semester,Postgraduate,6.0,In Person,2014
1430,ENGN8820,Exchange Program for Graduate Students in Engineering,,Postgraduate,6.0,In Person,2014
1431,LAWS5920,Exchange Program for Law Students,First Semester/Second Semester,Undergraduate,6.0,In Person,2014
1432,SCNC5921,Exchange Program for Science Students (Band 1),First Semester/Second Semester,Undergraduate,6.0,In Person,2014
1433,SCNC5920,Exchange Program for Science Students (Band 2),First Semester/Second Semester,Undergraduate,6.0,In Person,2014
1434,COMP5920,Exchange Program in Computer Science,First Semester/Second Semester,Undergraduate,6.0,In Person,2014
1435,ENGN5920,Exchange Program in Engineering,First Semester/Winter Session/Second Semester,Undergraduate,6.0,In Person,2014
1436,LAWS8241,Executive Power,Spring Session,Postgraduate,6.0,In Person,2014
1437,POGO8034,Executive Report,,Postgraduate,24.0,In Person,2014
1438,SCOM8007,Exhibition Design,Second Semester,Postgraduate,6.0,In Person,2014
1439,MUSC8010,Exhibition Innovations Workshop,,Postgraduate,6.0,Online or In Person,2014
1440,SCOM8023,"Exhibition, Theory, Design and Evaluation",First Semester/Second Semester,Postgraduate,12.0,In Person,2014
1441,STST8106,Expeditionary Operations,Autumn Session,Postgraduate,6.0,In Person,2014
1442,BUSI3065,Experience in Asia Project,,Undergraduate,6.0,In Person,2014
1443,BIOL6202,Experimental Design and Analysis in Biology,Second Semester,Postgraduate,6.0,In Person,2014
1444,BIOL2202,Experimental Design and Analysis in Biology,Second Semester,Undergraduate,6.0,In Person,2014
1445,ANTH8018,Explanation and Interpretation in the Analysis on Cultures,,Postgraduate,6.0,In Person,2014
1446,HIST2231,Exploration: Columbus to the Moon,Second Semester,Undergraduate,6.0,In Person,2014
1447,HIST6235,Exploration: Columbus to the Moon,Second Semester,Postgraduate,6.0,In Person,2014
1448,ARTH8004,Exploring Asian Art in Asia,,Postgraduate,12.0,In Person,2014
1449,ANTH8039,Exploring Gender and Development,First Semester,Postgraduate,12.0,Online or In Person,2014
1450,ANTH8060,"Exploring Gender, Resources and the Environment",Second Semester,Postgraduate,6.0,In Person,2014
1451,ARTV2317,Extended Investigations in Glass,Second Semester,Undergraduate,6.0,In Person,2014
1452,ESEN6101,Extended University English,First Semester/Second Semester,Postgraduate,6.0,In Person,2014
1453,ARTH2055,Fabric of Life: An Introduction To Textile History,,Undergraduate,6.0,In Person,2014
1454,ARTH6055,Fabric of Life: An Introduction to Textile History,,Postgraduate,6.0,Online or In Person,2014
1455,DEMO8044,Family Demography: An International Perspective,,Postgraduate,6.0,In Person,2014
1456,LAWS6217,Family Law,,Postgraduate,6.0,In Person,2014
1457,LAWS2217,Family Law,Second Semester,Undergraduate,6.0,In Person,2014
1458,LEGW8107,Family Law Practice,Autumn Session/Winter Session/Spring Session,Postgraduate,3.0,Online,2014
1459,LAWS2261,Federal Criminal Law,,Undergraduate,6.0,In Person,2014
1460,LAWS8310,Federal Criminal Law,,Postgraduate,6.0,In Person,2014
1461,LAWS8313,Federal Criminal Procedure and Evidence,,Postgraduate,6.0,In Person,2014
1462,LAWS2275,Federal Judicial System,First Semester,Undergraduate,6.0,In Person,2014
1463,LAWS8143,Federal Litigation,First Semester,Postgraduate,6.0,Online,2014
1464,CRWF8002,Federalism and Decentralisation,,Postgraduate,6.0,In Person,2014
1465,LAWS2218,Feminist and Critical Legal Theory,Second Semester,Undergraduate,6.0,In Person,2014
1466,PHYS6501,Fibre Optic Communication Systems,First Semester,Postgraduate,6.0,In Person,2014
1467,PHYS3060,Fibre Optic Communication Systems,First Semester,Undergraduate,6.0,In Person,2014
1468,ENGN6513,Fibre Optics Communication Systems,First Semester,Postgraduate,6.0,In Person,2014
1469,ENGN4513,Fibre Optics Communications Systems,First Semester,Undergraduate,6.0,In Person,2014
1470,EMSC3001,Field Geology,Winter Session,Undergraduate,6.0,In Person,2014
1471,LING2009,Field Methods,,Undergraduate,6.0,In Person,2014
1472,LING6009,Field Methods,,Postgraduate,6.0,Blended,2014
1473,POPH8311,Field Placement,,Postgraduate,6.0,In Person,2014
1474,BIOL6010,Field Studies in Behavioural Ecology,First Semester,Postgraduate,6.0,In Person,2014
1475,BIOL3132,Field Studies in Behavioural Ecology,First Semester,Undergraduate,6.0,In Person,2014
1476,SCOM8004A,Fieldwork Placement (Part A),First Semester,Postgraduate,12.0,In Person,2014
1477,SCOM8004B,Fieldwork Placement (Part B),Second Semester,Postgraduate,12.0,In Person,2014
1478,ARTV1020,Figure & Life,First Semester,Undergraduate,6.0,In Person,2014
1479,DESA1020,Figure and Life,First Semester,Undergraduate,6.0,In Person,2014
1480,FILM4005F,Film Studies IV Honours (S),,Undergraduate,12.0,In Person,2014
1481,FILM4005P,Film Studies IV Honours (S),,Undergraduate,12.0,In Person,2014
1482,FILM2008,Film and Music,,Undergraduate,6.0,In Person,2014
1483,PHIL2102,Film as Philosophy,,Undergraduate,6.0,In Person,2014
1484,ANTH2049,Filming Cultures,,Undergraduate,6.0,In Person,2014
1485,FINM7002,Finance Concepts in Regulation,,Postgraduate,6.0,In Person,2014
1486,FINM4004F,Finance IV Honours (S),First Semester/Second Semester,Undergraduate,12.0,In Person,2014
1487,FINM4004P,Finance IV Honours (S),First Semester/Second Semester,Undergraduate,12.0,In Person,2014
1488,FINM8010,Finance Theory,,Postgraduate,6.0,In Person,2014
1489,ECON8037,Financial Economics,,Postgraduate,6.0,In Person,2014
1490,ECON3016,Financial Economics(H),,Undergraduate,6.0,In Person,2014
1491,ECON3006,Financial Economics(P),,Undergraduate,6.0,In Person,2014
1492,MGMT7225,Financial Governance in the Australian Public Sector,,Postgraduate,6.0,In Person,2014
1493,FINM3006,Financial Intermediation and Debt Markets,First Semester,Undergraduate,6.0,In Person,2014
1494,FINM7010,Financial Management Applications,,Postgraduate,3.0,In Person,2014
1495,FINM7039,Financial Management Systems,,Postgraduate,3.0,In Person,2014
1496,STAT6046,Financial Mathematics,First Semester/Second Semester,Postgraduate,6.0,In Person,2014
1497,STAT2032,Financial Mathematics,First Semester/Second Semester,Undergraduate,6.0,In Person,2014
1498,BUSN3008,Financial Reporting By Corporations,First Semester,Undergraduate,6.0,In Person,2014
1499,BUSN8181,Financial Reporting and Analysis,Second Semester/Spring Session,Postgraduate,6.0,In Person,2014
1500,MKTG7003,Financial Services Marketing,,Postgraduate,6.0,In Person,2014
1501,FINM7036,Financial Spreadsheet Techniques,,Postgraduate,3.0,In Person,2014
1502,BUSN2036,Financial Statement Analysis,First Semester,Undergraduate,6.0,In Person,2014
1503,BUSN7036,Financial Statement Analysis,First Semester,Postgraduate,6.0,In Person,2014
1504,BUSN7008,Financial Statements and Reporting,First Semester/Second Semester,Postgraduate,6.0,In Person,2014
1505,ENGN6615,Finite Element Analysis,Second Semester,Postgraduate,6.0,In Person,2014
1506,ENGN4615,Finite Element Analysis,Second Semester,Undergraduate,6.0,In Person,2014
1507,ENVS3008,Fire in the Environment,Summer Session,Undergraduate,6.0,In Person,2014
1508,ENVS6308,Fire in the Environment,Summer Session,Postgraduate,6.0,In Person,2014
1509,CRWF8016,Food Wars: Food Security and Agricultural Policy,Second Semester,Postgraduate,6.0,Online or In Person,2014
1510,ANTH2132,Food for Thought: Anthropological theories of food and eating,First Semester,Undergraduate,6.0,In Person,2014
1511,ANTH6518,Food for Thought: Anthropological theories of food and eating,First Semester,Postgraduate,6.0,In Person,2014
1512,SOCY3029,"Food, Environment and Development",,Undergraduate,6.0,In Person,2014
1513,FORA7001,Forensic Anthropology Sub-Thesis Full-time,First Semester/Second Semester,Postgraduate,18.0,In Person,2014
1514,FORA7002,Forensic Anthropology Sub-thesis Part-Time,First Semester/Second Semester,Postgraduate,9.0,In Person,2014
1515,BIAN2128,Forensic Anthropology and Archaeology,,Undergraduate,6.0,In Person,2014
1516,BIAN6515,Forensic Anthropology and Archaeology,,Postgraduate,6.0,In Person,2014
1517,ENVS4055P,Forest Sciences IV Honours,First Semester/Second Semester,Undergraduate,12.0,In Person,2014
1518,ENVS4055F,Forest Sciences IV Honours,First Semester/Second Semester,Undergraduate,12.0,In Person,2014
1519,LAWS8185,Forestry Law,,Postgraduate,6.0,In Person,2014
1520,ENVS8105,Forestry Research Essay,,Postgraduate,6.0,In Person,2014
1521,COMP2600,Formal Methods in Software Engineering,Second Semester,Undergraduate,6.0,In Person,2014
1522,COMP6260,Formal Methods in Software Engineering,Second Semester,Postgraduate,6.0,In Person,2014
1523,ANTH8036,Forms of Sociality,,Postgraduate,6.0,In Person,2014
1524,ARTV1032,Foundation Computer Studies,Second Semester,Undergraduate,6.0,In Person,2014
1525,LAWS1201,Foundations of Australian Law,Summer Session/First Semester/Second Semester,Undergraduate,6.0,In Person,2014
1526,ENGL2083,Foundations of Drama,Second Semester,Undergraduate,6.0,In Person,2014
1527,EMET1001,Foundations of Economic and Financial Models,Second Semester,Undergraduate,6.0,In Person,2014
1528,FINM7006,Foundations of Finance,First Semester/Second Semester,Postgraduate,6.0,In Person,2014
1529,FINM1001,Foundations of Finance,First Semester/Second Semester,Undergraduate,6.0,In Person,2014
1530,BUSN8110,Foundations of Management Accounting Research,,Postgraduate,6.0,In Person,2014
1531,MATH6203,Foundations of Mathematics,First Semester,Postgraduate,6.0,In Person,2014
1532,MATH3343,Foundations of Mathematics Honours,First Semester,Undergraduate,6.0,In Person,2014
1533,MEDI3005,Foundations of Medicine,First Semester,Undergraduate,18.0,In Person,2014
1534,PHYS1001,Foundations of Physics,First Semester,Undergraduate,6.0,In Person,2014
1535,POLS2120,Foundations of Political Theory,First Semester,Undergraduate,6.0,In Person,2014
1536,SOCY2037,Foundations of Social Research,,Undergraduate,6.0,In Person,2014
1537,EDUC8101,Foundations of University Teaching and Learning,Summer Session/First Semester/Second Semester,Postgraduate,0.0,In Person,2014
1538,EDUC8100,Foundations of University Teaching and Learning,Summer Session/First Semester/Second Semester,Postgraduate,6.0,In Person,2014
1539,PHYS3035,Fourier Systems and Optics,Second Semester,Undergraduate,6.0,In Person,2014
1540,MATH3062,Fractal Geometry & Applications to Digital Imaging,Second Semester,Undergraduate,6.0,In Person,2014
1541,MATH6116,Fractal Geometry & Applications to Digital Imaging,Second Semester,Postgraduate,6.0,In Person,2014
1542,ARCH4004,Frameworks for Archaeological Science,,Undergraduate,6.0,Online or In Person,2014
1543,ARCH8103,Frameworks for Archaeological Science,First Semester/Second Semester,Postgraduate,6.0,Online or In Person,2014
1544,ARTV2019,Framing Other Cultures,,Undergraduate,6.0,In Person,2014
1545,VISC8012,Framing the World: Mediating Relations,,Postgraduate,6.0,In Person,2014
1546,COMP8440,Free and Open Source Software Development,Autumn Session,Postgraduate,6.0,In Person,2014
1547,LAWS8243,Freedom of Information and Privacy,,Postgraduate,6.0,In Person,2014
1548,HUMN8015,Freilich Foundation: Topics in bigotry and intolerance,,Postgraduate,6.0,In Person,2014
1549,FREN2023,French Cinema,,Undergraduate,6.0,In Person,2014
1550,FREN4005F,French IV Honours (S),First Semester/Second Semester,Undergraduate,12.0,In Person,2014
1551,FREN4005P,French IV Honours (S),First Semester/Second Semester,Undergraduate,12.0,In Person,2014
1552,FREN2022,French Literature and The Pacific,,Undergraduate,6.0,In Person,2014
1553,ASIA6050,From Angkor Wat to Rapa Nui: UNESCO World Heritage in SE Asia & the Pacific,,Postgraduate,6.0,In Person,2014
1554,ASIA3050,From Angkor Wat to Rapa Nui: UNESCO World Heritage in SE Asia & the Pacific,,Undergraduate,6.0,In Person,2014
1555,ARCH1112,From Origins to Civilizations,Second Semester,Undergraduate,6.0,In Person,2014
1556,ASTR3007,From Stars to Galaxies,First Semester,Undergraduate,6.0,In Person,2014
1557,PHIL1004,Fundamental Ideas in Philosophy: An Introduction,First Semester,Undergraduate,6.0,In Person,2014
1558,LAWS8260,Fundamentals of Business Law,,Postgraduate,6.0,In Person,2014
1559,EMSC6021,Fundamentals of Climate System Science,Second Semester,Postgraduate,6.0,In Person,2014
1560,EMSC2021,Fundamentals of Climate System Science,Second Semester,Undergraduate,6.0,In Person,2014
1561,EMET8014,Fundamentals of Econometric Methods,First Semester,Postgraduate,6.0,In Person,2014
1562,LAWS8189,Fundamentals of Environmental Law,Summer Session/Winter Session,Postgraduate,6.0,In Person,2014
1563,POPH8100,Fundamentals of Epidemiology,First Semester/Winter Session,Postgraduate,6.0,In Person,2014
1564,LAWS8568,Fundamentals of Government and Commercial Law,,Postgraduate,12.0,In Person,2014
1565,LAWS8015,Fundamentals of Government and Commercial Law,Summer Session/Winter Session,Postgraduate,6.0,In Person,2014
1566,MEDI8115,Fundamentals of Health Protection and Health Promotion,First Semester,Postgraduate,6.0,In Person,2014
1567,PHYS8204,Fundamentals of Nuclear Radiation,First Semester,Postgraduate,6.0,In Person,2014
1568,PHYS8201,Fundamentals of Nuclear Science,First Semester,Postgraduate,6.0,In Person,2014
1569,ENGN8524,Fundamentals of Solar Cells,First Semester,Postgraduate,6.0,In Person,2014
1570,FINM7021,Funds Management,,Postgraduate,3.0,In Person,2014
1571,ARTV2205,Furniture 5,First Semester,Undergraduate,12.0,In Person,2014
1572,ARTV3206,Furniture 6,Second Semester,Undergraduate,12.0,In Person,2014
1573,DESA2205,Furniture Design 5,First Semester,Undergraduate,12.0,In Person,2014
1574,DESA3206,Furniture Design 6,Second Semester,Undergraduate,12.0,In Person,2014
1575,DESA2207,Furniture Design: Complex Linear Structures,First Semester,Undergraduate,6.0,In Person,2014
1576,DESA2209,Furniture Design: Compound Volumetric Structures,Second Semester,Undergraduate,6.0,In Person,2014
1577,DESA2206,Furniture Design: Curved Componentry,First Semester,Undergraduate,6.0,In Person,2014
1578,DESA2208,Furniture Design: Individual Boxes,Second Semester,Undergraduate,6.0,In Person,2014
1579,DESA3202,Furniture Design: Self-Determined  Design Proposal,Second Semester,Undergraduate,6.0,In Person,2014
1580,DESA3201,Furniture Design: Solutions for the Real World,First Semester,Undergraduate,6.0,In Person,2014
1581,ARTV2206,Furniture: Bend/Curve,First Semester,Undergraduate,6.0,In Person,2014
1582,ARTV2209,Furniture: Collect/Display,Second Semester,Undergraduate,6.0,In Person,2014
1583,ARTV1202,Furniture: Elevate/Surface,Second Semester,Undergraduate,6.0,In Person,2014
1584,ARTV2208,Furniture: Hold / Contain,Second Semester,Undergraduate,6.0,In Person,2014
1585,ARTV3216,Furniture: Independent Creative Work Proposal,Second Semester,Undergraduate,6.0,In Person,2014
1586,ARTV1201,Furniture: Shape/Structure,First Semester,Undergraduate,6.0,In Person,2014
1587,ARTV3215,Furniture: Site/Situation,First Semester,Undergraduate,6.0,In Person,2014
1588,ARTV2207,Furniture: Support/Body,First Semester,Undergraduate,6.0,In Person,2014
1589,ENVS2015,GIS and Spatial Analysis,Second Semester,Undergraduate,6.0,In Person,2014
1590,ENVS6015,GIS and Spatial Analysis,Second Semester,Postgraduate,6.0,In Person,2014
1591,ASTR8006,Galaxies,,Postgraduate,6.0,In Person,2014
1592,MEAS2108,Gallipoli: History and National Imagination,,Undergraduate,6.0,In Person,2014
1593,ECON8076,Game Theory,Second Semester,Postgraduate,6.0,In Person,2014
1594,POLS2125,Game Theory and Social Sciences,Second Semester,Undergraduate,6.0,In Person,2014
1595,MATH2301,"Games, Graphs and Machines",First Semester,Undergraduate,6.0,In Person,2014
1596,INTR8035,Gender Globalisation and Development,,Postgraduate,6.0,In Person,2014
1597,POLS2086,Gender Globalisation and Development,,Undergraduate,6.0,In Person,2014
1598,ANTH6025,Gender and Cross-Cultural Perspective,First Semester,Postgraduate,6.0,In Person,2014
1599,MEAS2107,Gender and Culture in Iran and the Middle East,Second Semester,Undergraduate,6.0,In Person,2014
1600,POGO8061,Gender and Policy,,Postgraduate,6.0,In Person,2014
1601,DEMO8048,Gender and Population,Winter Session,Postgraduate,6.0,In Person,2014
1602,ASIA6016,Gender and Power in East Asia,,Postgraduate,6.0,In Person,2014
1603,CHIN3214,Gender and Sexuality in Chinese Literature and Film,,Undergraduate,6.0,In Person,2014
1604,CHIN6214,Gender and Sexualtiy in Chinese Literature and Film,,Postgraduate,6.0,In Person,2014
1605,ARTV2020,Gender and Visual Culture,,Undergraduate,6.0,In Person,2014
1606,INTR8054,Gender and War,,Postgraduate,6.0,In Person,2014
1607,ASIA2305,Gender in Asia & the Pacific,,Undergraduate,6.0,In Person,2014
1608,ANTH2025,Gender in Cross-Cultural Perspective,First Semester,Undergraduate,6.0,In Person,2014
1609,GEND2024,Gender in Humanities: Reading Jane Eyre,,Undergraduate,6.0,In Person,2014
1610,ASIA2006,Gender in Korean History,,Undergraduate,6.0,In Person,2014
1611,ASIA6106,Gender in Korean History,,Postgraduate,6.0,In Person,2014
1612,GEND6024,Gender in the Humanities: Reading Jane Eyre,,Postgraduate,6.0,In Person,2014
1613,GEND2025,"Gender, Health and Embodiment",,Undergraduate,6.0,In Person,2014
1614,GEND6025,"Gender, Health and Embodiment",,Postgraduate,6.0,In Person,2014
1615,ASIA2092,"Gender, Labour and Capitalism in East Asia",Second Semester,Undergraduate,6.0,In Person,2014
1616,ASIA6092,"Gender, Labour and Capitalism in East Asia",Second Semester,Postgraduate,6.0,In Person,2014
1617,ANTH8106,"Gender, Nature and Development",Second Semester,Postgraduate,6.0,In Person,2014
1618,GEND2023,"Gender, Sex and Sexuality: An Introduction to Feminist Theory",,Undergraduate,6.0,In Person,2014
1619,GEND4105F,"Gender, Sexuality and Culture Honours IV",First Semester/Second Semester,Undergraduate,12.0,In Person,2014
1620,GEND4105P,"Gender, Sexuality and Culture Honours IV",First Semester/Second Semester,Undergraduate,12.0,In Person,2014
1621,INTR8064,"Gender, War, and Justice in South and Southeast Asia",First Semester,Postgraduate,6.0,In Person,2014
1622,POLS2085,Gendered Politics of War,,Undergraduate,6.0,In Person,2014
1623,BIOL6142,General Microbiology,Second Semester,Postgraduate,6.0,In Person,2014
1624,BIOL2142,General Microbiology,Second Semester,Undergraduate,6.0,In Person,2014
1625,STAT3015,Generalised Linear Modelling,Second Semester,Undergraduate,6.0,In Person,2014
1626,STAT7030,Generalised Linear Models,Second Semester,Postgraduate,6.0,In Person,2014
1627,BIOL6161,Genes: Replication and Expression,First Semester,Postgraduate,6.0,In Person,2014
1628,BIOL2161,Genes: Replication and Expression,First Semester,Undergraduate,6.0,In Person,2014
1629,POLS2100,Genocide - Post 1945,First Semester,Undergraduate,6.0,In Person,2014
1630,POLS2096,Genocide Studies,,Undergraduate,6.0,In Person,2014
1631,BIOL8020,Genomics & Biotechnology,,Postgraduate,6.0,In Person,2014
1632,BIOL3161,Genomics and its Applications,First Semester,Undergraduate,6.0,In Person,2014
1633,BIOL6163,Genomics and its Applications,First Semester,Postgraduate,6.0,In Person,2014
1634,EMSC2019,Geobiology and Evolution of Life on Earth,Second Semester,Undergraduate,6.0,In Person,2014
1635,EMSC6019,Geobiology and Evolution of Life on Earth,Second Semester,Postgraduate,6.0,In Person,2014
1636,ENVS4015F,Geography IV Honours (S),First Semester/Second Semester,Undergraduate,12.0,In Person,2014
1637,ENVS4015P,Geography IV Honours (S),First Semester/Second Semester,Undergraduate,12.0,In Person,2014
1638,EMSC4005F,Geology IV Honours (S),First Semester/Second Semester,Undergraduate,12.0,In Person,2014
1639,EMSC4005P,Geology IV Honours (S),First Semester/Second Semester,Undergraduate,12.0,In Person,2014
1640,EMSC6802,Geology Reading Course,Summer Session/First Semester/Autumn Session/Winter Session/Second Semester/Spring Session,Postgraduate,6.0,In Person,2014
1641,EMSC8702,Geology Reading Course,Summer Session/First Semester/Autumn Session/Winter Session/Second Semester/Spring Session,Postgraduate,6.0,In Person,2014
1642,EMSC6801,Geology Research Project,Summer Session/First Semester/Autumn Session/Winter Session/Second Semester/Spring Session,Postgraduate,3.0,In Person,2014
1643,EMSC8701,Geology Research Project,Summer Session/First Semester/Autumn Session/Winter Session/Second Semester/Spring Session,Postgraduate,6.0,In Person,2014
1644,EMSC8705,Geology Special Topic,Summer Session/First Semester/Autumn Session/Winter Session/Second Semester/Spring Session,Postgraduate,6.0,In Person,2014
1645,EMSC6805,Geology Special Topic,Summer Session/First Semester/Autumn Session/Winter Session/Second Semester/Spring Session,Postgraduate,3.0,In Person,2014
1646,ENVS3026,Geomorphology: Landscape Evolution under Changing Climate,Summer Session,Undergraduate,6.0,In Person,2014
1647,ENVS6312,Geomorphology: Landscape Evolution under Changing Climate,Summer Session,Postgraduate,6.0,In Person,2014
1648,EMSC8013,Geophysical Continuum Mechanics,,Postgraduate,6.0,In Person,2014
1649,MEAS8114,Geopolitics of Central Asia,,Postgraduate,6.0,In Person,2014
1650,GERM2046,German Cinema,,Undergraduate,6.0,In Person,2014
1651,GERM3046,German Cinema,,Undergraduate,6.0,In Person,2014
1652,FILM3046,German Cinema (in English),,Undergraduate,6.0,In Person,2014
1653,GERM4005P,German IV Honours (S),First Semester/Second Semester,Undergraduate,12.0,In Person,2014
1654,GERM4005F,German IV Honours (S),First Semester/Second Semester,Undergraduate,12.0,In Person,2014
1655,GERM2111,German Language Change,,Undergraduate,6.0,In Person,2014
1656,GERM3041,German Prose of the 20th Century,,Undergraduate,6.0,In Person,2014
1657,GERM6507,German Studies - Advanced 1,First Semester,Postgraduate,6.0,In Person,2014
1658,GERM6503,German Studies Continuing I,First Semester,Postgraduate,6.0,In Person,2014
1659,GERM6504,German Studies Continuing II,Second Semester,Postgraduate,6.0,In Person,2014
1660,GERM6505,German Studies Intermediate I,First Semester,Postgraduate,6.0,In Person,2014
1661,GERM6506,German Studies Intermediate II,Second Semester,Postgraduate,6.0,In Person,2014
1662,GERM6501,German Studies Introduction I,First Semester,Postgraduate,6.0,In Person,2014
1663,GERM6502,German Studies Introduction II,Second Semester,Postgraduate,6.0,In Person,2014
1664,GERM3007,German Studies: Advanced German 1,First Semester,Undergraduate,6.0,In Person,2014
1665,GERM3008,German Studies: Advanced German 2,Second Semester,Undergraduate,6.0,In Person,2014
1666,GERM6508,German Studies: Advanced German 2,Second Semester,Postgraduate,6.0,In Person,2014
1667,GERM2103,German Studies: Continuing German 1,First Semester,Undergraduate,6.0,In Person,2014
1668,GERM2104,German Studies: Continuing German 2,Second Semester,Undergraduate,6.0,In Person,2014
1669,GERM2105,German Studies: Intermediate German 1,First Semester,Undergraduate,6.0,In Person,2014
1670,GERM2106,German Studies: Intermediate German 2,Second Semester,Undergraduate,6.0,In Person,2014
1671,GERM1021,German Studies: Introduction to German (1),First Semester,Undergraduate,6.0,In Person,2014
1672,GERM1022,German Studies: Introduction to German (2),Second Semester,Undergraduate,6.0,In Person,2014
1673,ARTV2305,Glass 5,First Semester,Undergraduate,12.0,In Person,2014
1674,ARTV3306,Glass 6,Second Semester,Undergraduate,12.0,In Person,2014
1675,DESA2305,Glass Design 5,First Semester,Undergraduate,12.0,In Person,2014
1676,DESA3306,Glass Design 6,Second Semester,Undergraduate,12.0,In Person,2014
1677,DESA2309,Glass Design: Advanced Hot glass and Cold Working Process for Design Application,Second Semester,Undergraduate,6.0,In Person,2014
1678,DESA2308,Glass Design: Advanced Kiln Formed Glass and Cold Working Processes for Design application,Second Semester,Undergraduate,6.0,In Person,2014
1679,DESA3301,Glass Design: Developing an Original Inquiry in Glass Design,First Semester,Undergraduate,6.0,In Person,2014
1680,DESA2307,Glass Design: Intermediate Glass  Blowing and Finishing Techniques for Design Application,First Semester,Undergraduate,6.0,In Person,2014
1681,DESA2306,Glass Design: Intermediate Kiln Formed Glass for Design Application,First Semester,Undergraduate,6.0,In Person,2014
1682,DESA3302,Glass Design: Resolving a Body of Work in Glass Design,Second Semester,Undergraduate,6.0,In Person,2014
1683,ARTV1301,Glass Introduction,First Semester,Undergraduate,6.0,In Person,2014
1684,ARTV2316,Glass: Advanced Hot and Cold Glass Working Process,Second Semester,Undergraduate,6.0,In Person,2014
1685,ARTV2315,Glass: Advanced Kiln Forming and Cold Working Processes,Second Semester,Undergraduate,6.0,In Person,2014
