,CourseCode,Name,Session,Career,Units,ModeOfDelivery,Year
789,PSYC8102,Clinical Coursework II,Second Semester,Postgraduate,12.0,In Person,2016
790,PSYC8103,Clinical Coursework III,First Semester/Winter Session,Postgraduate,12.0,In Person,2016
791,PSYC8104,Clinical Coursework IV,Autumn Session/Second Semester,Postgraduate,12.0,In Person,2016
792,MEDI4003,Clinical Experience Final Year Medical Students,Summer Session/First Semester/Autumn Session/Winter Session/Second Semester/Spring Session,Undergraduate,0.0,In Person,2016
793,PSYC8201,Clinical Field Placement I,First Semester,Postgraduate,6.0,In Person,2016
794,PSYC8202,Clinical Field Placement II,First Semester/Second Semester,Postgraduate,6.0,In Person,2016
795,PSYC8203,Clinical Field Placement III,First Semester/Second Semester,Postgraduate,6.0,In Person,2016
796,PSYC8204,Clinical Field Placement IV,First Semester/Second Semester,Postgraduate,6.0,In Person,2016
797,PSYC9312,Clinical Research Extension,First Semester/Second Semester,Postgraduate,3.0,In Person,2016
798,PSYC8301,Clinical Research I,First Semester/Second Semester,Postgraduate,6.0,In Person,2016
799,PSYC8302,Clinical Research II,First Semester/Second Semester,Postgraduate,6.0,In Person,2016
800,PSYC8303,Clinical Research III,First Semester/Second Semester,Postgraduate,6.0,In Person,2016
801,PSYC8304,Clinical Research IV,First Semester/Second Semester,Postgraduate,6.0,In Person,2016
802,MEDI8101,Clinical Sports Injury Management 1,,Postgraduate,9.0,In Person,2016
803,MEDI8102,Clinical Sports Injury Management 2,,Postgraduate,9.0,In Person,2016
804,LAWS4267,Clinical Youth Law Program,First Semester/Second Semester,Undergraduate,6.0,In Person,2016
805,ANUC1109,Close Encounters: How to Read Literature,First Semester,Undergraduate,6.0,In Person,2016
806,ENGL1014,Close Encounters: How to Read Literature,First Semester,Undergraduate,6.0,In Person,2016
807,EMSC3028,Coastal Environmental Earth Science,,Undergraduate,6.0,In Person,2016
808,EMSC6028,Coastal Environmental Earth Science,,Postgraduate,6.0,In Person,2016
809,EMSC4028,Coastal Environmental Earth Science,,Undergraduate,6.0,In Person,2016
810,PSYC2008,Cognition,Second Semester,Undergraduate,6.0,In Person,2016
811,PSYC3029,Cognitive and Clinical Neuropsychology,,Undergraduate,6.0,In Person,2016
812,PSYC6030,Cognitive and Clinical Neuropsychology,,Postgraduate,6.0,In Person,2016
813,HIST8015,Colonial Australia in an Imperial World,First Semester,Postgraduate,6.0,Online or In Person,2016
814,HIST2224,"Colonialism, Sex, Race and Gender: Historical Episodes",,Undergraduate,6.0,In Person,2016
815,ARTS4500F,Combined Arts Honours,,Undergraduate,12.0,In Person,2016
816,ARTS4500P,Combined Arts Honours,,Undergraduate,12.0,In Person,2016
817,STST8117,Command and Leadership,Spring Session,Postgraduate,6.0,In Person,2016
818,COMM4004F,Commerce IV Honours (S),First Semester/Second Semester,Undergraduate,12.0,In Person,2016
819,COMM4004P,Commerce IV Honours (S),First Semester/Second Semester,Undergraduate,12.0,In Person,2016
820,BUSN8801,Commerce Research Report,First Semester/Second Semester,Postgraduate,6.0,In Person,2016
821,LAWS8131,Commercial Drafting,First Semester/Second Semester,Postgraduate,6.0,Online,2016
822,LAWS8298,Commercial Equity,Winter Session,Postgraduate,6.0,In Person,2016
823,BUSN7052,Commercial Law,First Semester/Second Semester,Postgraduate,6.0,In Person,2016
824,LAWS8140,Commercial Law,Spring Session,Postgraduate,6.0,In Person,2016
825,LAWS4210,Commercial Law,,Undergraduate,6.0,In Person,2016
826,LEGW8105,Commercial Practice,,Postgraduate,6.0,In Person,2016
827,LAWS8156,Commonwealth Compensation Law,,Postgraduate,6.0,Online,2016
828,LAWS6202,Commonwealth Constitutional Law,Second Semester,Postgraduate,6.0,In Person,2016
829,LAWS2202,Commonwealth Constitutional Law,Second Semester,Undergraduate,6.0,In Person,2016
830,LAWS8117,Commonwealth Environmental Law,Winter Session,Postgraduate,6.0,Online,2016
831,SCOM4014,Communicating Science with the Public,First Semester,Undergraduate,6.0,In Person,2016
832,SCOM8014,Communicating Science with the Public,First Semester,Postgraduate,6.0,In Person,2016
833,SCOM8714,Communicating Science with the Public (Hong Kong),First Semester,Postgraduate,6.0,Blended,2016
834,MGMT2100,Communication for Business,First Semester/Second Semester,Undergraduate,6.0,In Person,2016
835,COMP8701,Communication for Computing Professionals I,First Semester/Second Semester,Postgraduate,6.0,In Person,2016
836,COMP8705,Communication for Computing Professionals II,First Semester/Second Semester,Postgraduate,6.0,In Person,2016
837,ASGS1003,Communications,First Semester,Undergraduate,6.0,In Person,2016
838,LAWS4268,Community Law Clinical Program,First Semester/Second Semester,Undergraduate,12.0,In Person,2016
839,POGO8099,Community and Social Policy,,Postgraduate,6.0,In Person,2016
840,BUSN2015,Company Accounting,First Semester/Second Semester,Undergraduate,6.0,In Person,2016
841,LAWS8016,Comparative Constitutional Law,Winter Session,Postgraduate,6.0,In Person,2016
842,POLS3031,Comparative Judicial Politics,Summer Session,Undergraduate,6.0,In Person,2016
843,LAWS2272,Comparative Law,,Undergraduate,6.0,In Person,2016
844,LAWS8654,Comparative Migration Law,,Postgraduate,6.0,Online,2016
845,LAWS4241,Comparative National and International Security Law: Australian and US Perspectives,,Undergraduate,6.0,In Person,2016
846,POLS3034,Comparative Political Parties and Party Systems,,Undergraduate,6.0,In Person,2016
847,ASIA2065,Comparative Politics (Asia Pacific),Second Semester,Undergraduate,6.0,In Person,2016
848,ASIA8017,Comparative Politics of Asia & the Pacific,Second Semester,Postgraduate,6.0,In Person,2016
849,ASIA9077,Comparative Politics of Asia & the Pacific,Second Semester,Postgraduate,6.0,In Person,2016
850,POGO8032,Comparative Public Sector Management,Second Semester,Postgraduate,6.0,In Person,2016
851,LAWS6255,Competition Law,,Postgraduate,6.0,Online,2016
852,LAWS4255,Competition Law,First Semester,Undergraduate,6.0,In Person,2016
853,LAWS8154,Competition Law,,Postgraduate,6.0,In Person,2016
854,ECON8055,Competition Policy and the Economics of Regulation,,Postgraduate,6.0,In Person,2016
855,ECON3155,Competition Policy and the Economics of Regulation (H),Second Semester,Undergraduate,6.0,In Person,2016
856,ECON3055,Competition Policy and the Economics of Regulation (P),Second Semester,Undergraduate,6.0,In Person,2016
857,MATH6213,Complex Analysis,Second Semester,Postgraduate,6.0,In Person,2016
858,ENVS6025,Complex Environmental Problems in Action,Second Semester,Postgraduate,6.0,In Person,2016
859,ENVS3040,Complex Environmental Problems in Action,Second Semester,Undergraduate,6.0,In Person,2016
860,ENGN6511,Composite Materials,Second Semester,Postgraduate,6.0,In Person,2016
861,ENGN4511,Composite Materials,Second Semester,Undergraduate,6.0,In Person,2016
862,MUSI1111,"Composition, Arranging, and Sound Design 1",First Semester,Undergraduate,6.0,In Person,2016
863,MUSI1112,"Composition, Arranging, and Sound Design 2",Second Semester,Undergraduate,6.0,In Person,2016
864,MUSI2223,"Composition, Arranging, and Sound Design 3",First Semester,Undergraduate,6.0,In Person,2016
865,MUSI2224,"Composition, Arranging, and Sound Design 4",Second Semester,Undergraduate,6.0,In Person,2016
866,MUSI3314,"Composition, Arranging, and Sound Design 5",First Semester,Undergraduate,6.0,In Person,2016
867,MUSI3315,"Composition, Arranging, and Sound Design 6",Second Semester,Undergraduate,6.0,In Person,2016
868,MATH8020,Computational Science,,Postgraduate,6.0,In Person,2016
869,COMP4610,Computer Graphics,,Undergraduate,6.0,In Person,2016
870,COMP6461,Computer Graphics,,Postgraduate,6.0,In Person,2016
871,COMP3310,Computer Networks,First Semester,Undergraduate,6.0,In Person,2016
872,COMP6331,Computer Networks,First Semester,Postgraduate,6.0,In Person,2016
873,COMP4006,Computer Science Honours,,Undergraduate,24.0,In Person,2016
874,COMP4005P,Computer Science IV Honours,First Semester,Undergraduate,12.0,In Person,2016
875,COMP4005F,Computer Science IV Honours,First Semester,Undergraduate,12.0,In Person,2016
876,COMP3006,Computer Science Research Project,,Undergraduate,6.0,In Person,2016
877,COMP8750,Computer System Project,,Postgraduate,12.0,In Person,2016
878,ENGN4528,Computer Vision,First Semester,Undergraduate,6.0,In Person,2016
879,ENGN6528,Computer Vision,First Semester,Postgraduate,6.0,In Person,2016
880,ASGS1004,Computing Fundamentals,,Undergraduate,6.0,In Person,2016
881,COMP8715,Computing Project,Summer Session/First Semester/Second Semester,Postgraduate,6.0,In Person,2016
882,COMP8800,Computing Research Project,First Semester/Second Semester,Postgraduate,12.0,In Person,2016
883,ENGN2219,Computing for Engineering Simulation,First Semester,Undergraduate,6.0,In Person,2016
884,COMP6719,Computing for Engineering Simulation,First Semester,Postgraduate,6.0,In Person,2016
885,COMP2310,Concurrent and Distributed Systems,Second Semester,Undergraduate,6.0,In Person,2016
886,COMP6310,Concurrent and Distributed Systems,Second Semester,Postgraduate,6.0,In Person,2016
887,PHYS3032,Condensed Matter Physics,Second Semester,Undergraduate,6.0,In Person,2016
888,INTR8052,Conflict Resolution and Peace Building,,Postgraduate,12.0,In Person,2016
889,POLS8024,Conflict Resolution and Peace Studies,,Postgraduate,6.0,In Person,2016
890,POGO8003,Conflict and Development,,Postgraduate,6.0,In Person,2016
891,ANTH8043,Conflict and Development in the Pacific,Winter Session,Postgraduate,12.0,Online or In Person,2016
892,LAWS8144,Conflict of Laws,Spring Session,Postgraduate,6.0,In Person,2016
893,LAWS4212,Conflict of Laws,First Semester,Undergraduate,6.0,In Person,2016
894,LAWS8578,Constitutionalism in the Global South,,Postgraduate,6.0,In Person,2016
895,ARTV6102,Construction,,Postgraduate,6.0,In Person,2016
896,MKTG2031,Consumer Behaviour,First Semester,Undergraduate,6.0,In Person,2016
897,MKTG7050,Consumer Behaviour and Analysis,First Semester,Postgraduate,6.0,In Person,2016
898,LEGW8135,Consumer Law Practice,Summer Session/Autumn Session/Winter Session/Spring Session,Postgraduate,3.0,Online,2016
899,LAWS4259,Consumer Protection and Product Liability Law,Winter Session,Undergraduate,6.0,In Person,2016
900,ANTH8101,Contemporary Anthropological Theory,Autumn Session,Postgraduate,12.0,In Person,2016
901,ANTH8108,Contemporary Anthropological Theory,,Postgraduate,12.0,In Person,2016
902,ANTH9101,Contemporary Anthropological Theory,First Semester/Autumn Session,Postgraduate,12.0,In Person,2016
903,ARTV2053,Contemporary Asian Art,,Undergraduate,6.0,In Person,2016
904,ARTV6007,Contemporary Australian Art,,Postgraduate,6.0,In Person,2016
905,ARTV2017,Contemporary Australian Art,,Undergraduate,6.0,In Person,2016
906,ENGL2011,Contemporary Australian Writing,,Undergraduate,6.0,In Person,2016
907,ENGL6025,Contemporary Australian Writing,,Postgraduate,6.0,In Person,2016
908,DIPL8002,"Contemporary Challenges in Diplomacy: Politics, Economics, Law, and Strategy",First Semester,Postgraduate,12.0,In Person,2016
909,SOCY2061,Contemporary Chinese Society,,Undergraduate,6.0,In Person,2016
910,ANTH8103,Contemporary Development Theory,Summer Session/First Semester/Autumn Session/Winter Session/Spring Session,Postgraduate,12.0,In Person,2016
911,EURO4105P,Contemporary Europe IV Honours(S),,Undergraduate,12.0,In Person,2016
912,EURO4105F,Contemporary Europe IV Honours(S),,Undergraduate,12.0,In Person,2016
913,GERM3020,Contemporary German Society,,Undergraduate,6.0,In Person,2016
914,BUSN7005,Contemporary Issues in Accounting,First Semester/Second Semester,Postgraduate,6.0,In Person,2016
915,LAWS8271,Contemporary Issues in Administrative Law,,Postgraduate,6.0,In Person,2016
916,STST8033,Contemporary Issues in Australian Defence Policy,First Semester/Second Semester,Postgraduate,6.0,In Person,2016
917,LAWS4213,Contemporary Issues in Constitutional Law,First Semester,Undergraduate,6.0,In Person,2016
918,LAWS8128,Contemporary Issues in Constitutional Law,Spring Session,Postgraduate,6.0,In Person,2016
919,INTR8055,Contemporary Issues in International Political Economy,,Postgraduate,6.0,In Person,2016
920,INTR8066,Contemporary Issues in International Relations,,Postgraduate,12.0,In Person,2016
921,LAWS8653,Contemporary Issues in Migration Law,First Semester,Postgraduate,6.0,Online,2016
922,POPH8104,Contemporary Issues in Public Health,Second Semester,Postgraduate,6.0,In Person,2016
923,PHIL2060,Contemporary Metaphysics,First Semester,Undergraduate,6.0,In Person,2016
924,ENVS8016,Contemporary Perspectives in Environment-Society Interaction,Second Semester,Postgraduate,6.0,In Person,2016
925,ENVS8015,Contemporary Perspectives in Environmental Science,First Semester,Postgraduate,6.0,In Person,2016
926,POLS3025,Contemporary Political Analysis,Second Semester,Undergraduate,6.0,In Person,2016
927,POLS2063,Contemporary Political Theory,,Undergraduate,6.0,In Person,2016
928,POLS3030,Contemporary Politics of Brazil,,Undergraduate,6.0,Online or In Person,2016
929,SOCY2161,Contemporary Social Theory,,Undergraduate,6.0,In Person,2016
930,GREK1102,Continuing Ancient Greek,Second Semester,Undergraduate,6.0,In Person,2016
931,GREK6112,Continuing Ancient Greek,Second Semester,Postgraduate,6.0,In Person,2016
932,GREK2119,Continuing Ancient Greek (L),Second Semester,Undergraduate,6.0,In Person,2016
933,FREN2024,Continuing French I,First Semester,Undergraduate,6.0,In Person,2016
934,FREN6503,Continuing French I,First Semester,Postgraduate,6.0,In Person,2016
935,FREN6504,Continuing French II,Second Semester,Postgraduate,6.0,In Person,2016
936,FREN2025,Continuing French II,Second Semester,Undergraduate,6.0,In Person,2016
937,LATN1102,Continuing Latin,Second Semester,Undergraduate,6.0,In Person,2016
938,LATN6002,Continuing Latin,Second Semester,Postgraduate,6.0,In Person,2016
939,LATN2119,Continuing Latin (L),Second Semester,Undergraduate,6.0,In Person,2016
940,PORT2001,Continuing Portuguese I,,Undergraduate,6.0,In Person,2016
941,PORT6503,Continuing Portuguese I,,Postgraduate,6.0,In Person,2016
942,PORT2002,Continuing Portuguese II,First Semester,Undergraduate,6.0,In Person,2016
943,PORT6504,Continuing Portuguese II,First Semester,Postgraduate,6.0,In Person,2016
944,SPAN2001,Continuing Spanish I,First Semester,Undergraduate,6.0,In Person,2016
945,SPAN6503,Continuing Spanish I,First Semester,Postgraduate,6.0,In Person,2016
946,SPAN6504,Continuing Spanish II,Second Semester,Postgraduate,6.0,In Person,2016
947,SPAN2002,Continuing Spanish II,Second Semester,Undergraduate,6.0,In Person,2016
948,FINM3003,Continuous Time Finance,First Semester,Undergraduate,6.0,In Person,2016
949,FINM7003,Continuous Time Finance,First Semester,Postgraduate,6.0,In Person,2016
950,LAWS1204,Contracts,Second Semester,Undergraduate,6.0,In Person,2016
951,LAWS6104,Contracts,Autumn Session/Second Semester,Postgraduate,6.0,In Person,2016
952,ENGN6223,Control Systems,Second Semester,Postgraduate,6.0,In Person,2016
953,ENGN3223,Control Systems,Second Semester,Undergraduate,6.0,In Person,2016
954,CRIM6003,Controversies in Crime Control,First Semester,Postgraduate,6.0,In Person,2016
955,CRIM2003,Controversies in Crime Control,First Semester,Undergraduate,6.0,In Person,2016
956,HIST6128,"Convicts and Emigrants: Australia, 1770s to 1870s",,Postgraduate,6.0,In Person,2016
957,HIST2128,Convicts and Settlers: Australia 1770s to 1870s,,Undergraduate,6.0,In Person,2016
958,STST1003,Coping with Crisis: The Practice of International Security,Second Semester,Undergraduate,6.0,In Person,2016
959,EMSC3019,Coral Reef Field Studies,Spring Session,Undergraduate,6.0,In Person,2016
960,BUSN7050,Corporate Accounting,First Semester/Second Semester,Postgraduate,6.0,In Person,2016
961,LAWS8110,Corporate Environmental Responsibility,,Postgraduate,6.0,In Person,2016
962,BUSI8015,Corporate Finance,,Postgraduate,6.0,In Person,2016
963,FINM2001,Corporate Finance,First Semester/Second Semester,Undergraduate,6.0,In Person,2016
964,BUSN7049,Corporate Financial Reporting,,Postgraduate,6.0,In Person,2016
965,BUSN4045,Corporate Governance,,Undergraduate,6.0,In Person,2016
966,BUSN7045,Corporate Governance,,Postgraduate,6.0,In Person,2016
967,BUSN8145,Corporate Governance: Research Preparation,,Postgraduate,6.0,In Person,2016
968,BUSN3017,"Corporate Social Responsibility, Accountability and Reporting",Second Semester,Undergraduate,6.0,In Person,2016
969,MGMT3015,Corporate Strategy,First Semester,Undergraduate,6.0,In Person,2016
970,MGMT7102,Corporate Strategy,,Postgraduate,6.0,In Person,2016
971,MGMT2001,Corporate Sustainability,First Semester,Undergraduate,6.0,In Person,2016
972,FINM3005,Corporate Valuation,First Semester/Second Semester,Undergraduate,6.0,In Person,2016
973,FINM8013,Corporate and Behavioural Finance,,Postgraduate,6.0,In Person,2016
974,LAWS6203,Corporations Law,First Semester,Postgraduate,6.0,In Person,2016
975,LAWS2203,Corporations Law,First Semester,Undergraduate,6.0,In Person,2016
976,POGO8076,Corruption and Anti-corruption,Winter Session,Postgraduate,6.0,In Person,2016
977,SOCY6063,Corruption in Our World,Summer Session,Postgraduate,6.0,In Person,2016
978,CRIM3002,Corruption in Sport,,Undergraduate,6.0,Blended,2016
979,SOCY2063,Corruption in our world,Summer Session,Undergraduate,6.0,In Person,2016
980,ECON4418,Cost Benefit Analysis,Second Semester,Undergraduate,6.0,In Person,2016
981,ECON8018,Cost-Benefit Analysis,Second Semester,Postgraduate,6.0,In Person,2016
982,IDEC8088,Cost-Benefit Analysis: Principles and Practice,First Semester,Postgraduate,6.0,In Person,2016
983,ECON2133,Cost-benefit Analysis,Second Semester,Undergraduate,6.0,In Person,2016
984,ARTV2055,"Costume, Fashion and Visual Culture",,Undergraduate,6.0,In Person,2016
985,LAWS8067,"Courts, Justice & Development",,Postgraduate,6.0,In Person,2016
986,ARTV3030,Craft & Design Extended Investigations,First Semester,Undergraduate,6.0,In Person,2016
987,ARTV2040,Craft and Design Interstudio,,Undergraduate,6.0,In Person,2016
988,DESA3004,Craft and Design Major 7: Designing Through Making,First Semester,Undergraduate,6.0,In Person,2016
989,ARTV3028,Craft and Design Major 7: Developing A Visual Arts Practice,First Semester,Undergraduate,6.0,In Person,2016
990,DESA3005,Craft and Design Major 8: Developing a Design Practice,Second Semester,Undergraduate,6.0,In Person,2016
991,ARTV3029,Craft and Design Major 8: Resolving a Body of Original Work,Second Semester,Undergraduate,6.0,In Person,2016
992,ARTV2039,Craft and Design Practice-led Research,Second Semester,Undergraduate,6.0,In Person,2016
993,VCUG2001,Creating Knowledge,Second Semester,Undergraduate,6.0,In Person,2016
994,ENGL4021,"Creative Reading: Topics in Theory, Methodology and Interpretation",First Semester,Undergraduate,6.0,Online or In Person,2016
995,ENGL8021,"Creative Reading: Topics in Theory, Methodology and Interpretation",First Semester,Postgraduate,6.0,Online or In Person,2016
996,ENGL2076,Creative Writing,First Semester,Undergraduate,6.0,In Person,2016
997,ENGL6037,Creative Writing,First Semester,Postgraduate,6.0,In Person,2016
998,ENGL2077,Creative Writing 2: Story to Script,Second Semester,Undergraduate,6.0,In Person,2016
999,ENGL6026,Creative Writing 3 Advanced Fiction,,Postgraduate,6.0,In Person,2016
1000,ENGL2078,Creative Writing 3: Advanced Fiction,,Undergraduate,6.0,In Person,2016
1001,MGMT7193,Creativity and Management,,Postgraduate,6.0,In Person,2016
1002,STAT4036,Credibility Theory,Second Semester,Undergraduate,6.0,In Person,2016
1003,STAT3036,Credibility Theory,Second Semester,Undergraduate,6.0,In Person,2016
1004,STAT8036,Credibility Theory,Second Semester,Postgraduate,6.0,In Person,2016
1005,HIST6232,Crime and Justice: Historical Dilemmas,Second Semester,Postgraduate,6.0,In Person,2016
1006,HIST2232,Crime and Justice: Historical Dilemmas,Second Semester,Undergraduate,6.0,In Person,2016
1007,CRIM3001,Criminal Behaviour,Second Semester,Undergraduate,6.0,In Person,2016
1008,CRIM6001,Criminal Behaviour,Second Semester,Postgraduate,6.0,In Person,2016
1009,LAWS4214,Criminal Justice,First Semester,Undergraduate,6.0,In Person,2016
1010,SOCY8005,Criminal Justice Ethics,,Postgraduate,6.0,In Person,2016
1011,LAWS8703,Criminal Law & Procedure & Evidence A,,Postgraduate,8.0,Online,2016
1012,LAWS8704,Criminal Law & Procedure & Evidence B,,Postgraduate,8.0,Online,2016
1013,LAWS6106,Criminal Law and Procedure,First Semester,Postgraduate,6.0,In Person,2016
1014,LAWS1206,Criminal Law and Procedure,First Semester,Undergraduate,6.0,In Person,2016
1015,LEGW8106,Criminal Practice,Summer Session/Autumn Session/Winter Session/Spring Session,Postgraduate,3.0,Online,2016
1016,LAWS8320,Critical Approaches to International Law,Summer Session,Postgraduate,6.0,In Person,2016
1017,POLS8030,Critical Concepts in Nuclear Politics,,Postgraduate,6.0,In Person,2016
1018,ANTH8038,Critical Issues in Gender and Development,First Semester/Second Semester,Postgraduate,6.0,Online or In Person,2016
1019,ANTH8039,Critical Issues in Gender and Development (Advanced),First Semester,Postgraduate,12.0,Online or In Person,2016
1020,LANG3040,Critical Readings for Translators,,Undergraduate,6.0,In Person,2016
1021,LANG6040,Critical Readings for Translators,,Postgraduate,6.0,In Person,2016
1022,PREP1108,Critical Thinking and Reasoning,First Semester/Second Semester,Undergraduate,6.0,In Person,2016
1023,HUMN8027,Critical issues in Heritage and Museum Studies,Second Semester,Postgraduate,6.0,Online or In Person,2016
1024,ANTH8030,Critically Assessing Contemporary Development Practice,,Postgraduate,6.0,Online or In Person,2016
1025,LING6021,Cross Cultural Communication,First Semester,Postgraduate,6.0,Online or In Person,2016
1026,LING2021,Cross Cultural Communication (L),First Semester,Undergraduate,6.0,In Person,2016
1027,SCOM3029,Cross Cultural Perspectives in Science Communication,Second Semester,Undergraduate,6.0,In Person,2016
1028,SCOM6029,Cross Cultural Perspectives in Science Communication,Second Semester,Postgraduate,6.0,In Person,2016
1029,SCOM8729,Cross Cultural Perspectives in Science Communication (Hong Kong),,Postgraduate,6.0,Blended,2016
1030,LING1021,Cross-Cultural Communication,,Undergraduate,6.0,In Person,2016
1031,BUSI3029,Cross-Cultural Management,Second Semester,Undergraduate,6.0,In Person,2016
1032,ANTH6515,"Crossing Borders: Migration, Identity and Livelihood",First Semester,Postgraduate,6.0,In Person,2016
1033,ANTH2129,"Crossing Borders: Migration, Identity and Livelihood",First Semester,Undergraduate,6.0,In Person,2016
1034,POGO8131,Cultural Change within Organisations,,Postgraduate,6.0,In Person,2016
1035,ARCH6022,Cultural Landscapes and Environmental Change,Summer Session,Postgraduate,6.0,In Person,2016
1036,ARCH2022,Cultural Landscapes and Environmental Change,Summer Session,Undergraduate,6.0,In Person,2016
1037,HUMN8007,Cultural and Environmental Heritage Research Project,First Semester/Second Semester,Postgraduate,6.0,Online or In Person,2016
1038,HUMN8018,Cultural and Environmental Heritage: Extended Research Project,Summer Session/First Semester/Autumn Session/Winter Session/Second Semester/Spring Session,Postgraduate,12.0,In Person,2016
1039,HUMN8003,Cultural and Environmental Heritage: Key concepts and practices,,Postgraduate,12.0,Online or In Person,2016
1040,ASGS1010,Culture & Human Diversity: Introducing Anthropology,,Undergraduate,12.0,In Person,2016
1041,ANTH6009,Culture and Development,First Semester,Postgraduate,6.0,In Person,2016
1042,ANTH2009,Culture and Development,First Semester,Undergraduate,6.0,In Person,2016
1043,POLS8003,Culture and Development in Latin America,,Postgraduate,6.0,Blended,2016
1044,ANTH1002,Culture and Human Diversity: Introducing Anthropology,First Semester,Undergraduate,6.0,In Person,2016
1045,ANUC1102,Culture and Human Diversity: Introducing Anthropology,First Semester,Undergraduate,6.0,In Person,2016
1046,ASIA2302,Culture and Modernity in Asia: Anthropological Perspectives,First Semester,Undergraduate,6.0,In Person,2016
1047,ANTH6057,Culture and Person,Second Semester,Postgraduate,6.0,In Person,2016
1048,ANTH2057,Culture and Person,Second Semester,Undergraduate,6.0,In Person,2016
1049,ASIA1066,Culture and Traditions: Foundations of Chinese Studies A,,Undergraduate,6.0,In Person,2016
1050,BIAN6120,"Culture, Biology & Population Dynamics",First Semester,Postgraduate,6.0,In Person,2016
1051,BIAN2120,"Culture, Biology and Population Dynamics",First Semester,Undergraduate,6.0,In Person,2016
1052,CHMD8019,"Culture, Health, Medicine Internship",First Semester/Second Semester,Postgraduate,6.0,In Person,2016
1053,ANTH2017,"Culture, Social Justice and Aboriginal Society Today",Second Semester,Undergraduate,6.0,In Person,2016
1054,ANTH6017,"Culture, Social Justice and Aboriginal Society Today",Second Semester,Postgraduate,6.0,In Person,2016
1055,ANCH2101,"Cultures in conflict: Greeks, Romans and others in southern Italy and Sicily",Spring Session,Undergraduate,12.0,In Person,2016
1056,ANCH6101,"Cultures in conflict: Greeks, Romans and others in southern Italy and Sicily",Spring Session,Postgraduate,12.0,In Person,2016
1057,ARTH6045,Curatorship Theory and Practice,Second Semester,Postgraduate,12.0,Online or In Person,2016
1058,ARTH2045,Curatorship Theory and Practice,Second Semester,Undergraduate,6.0,In Person,2016
1059,FREN6512,Current Affairs and the French Press,Second Semester,Postgraduate,6.0,Online or In Person,2016
1060,FREN3107,Current Affairs and the French Press (Advanced),Second Semester,Undergraduate,6.0,Online or In Person,2016
1061,FREN6513,Current Affairs and the French Press (Advanced),Second Semester,Postgraduate,6.0,Online or In Person,2016
1062,SPAN3100,Current Affairs in the Spanish-speaking World,,Undergraduate,6.0,In Person,2016
1063,SPAN6512,Current Affairs in the Spanish-speaking World (Continuing),,Postgraduate,6.0,In Person,2016
1064,SPAN6513,Current Affairs in the Spanish-speaking World (Intermediate),,Postgraduate,6.0,In Person,2016
1065,LAWS2262,Current Issues in Administrative Law,,Undergraduate,6.0,In Person,2016
1066,POLS2132,Current Issues in International Security,First Semester,Undergraduate,6.0,In Person,2016
1067,CHEM3207,Current Topics in Chemical Biology,Second Semester,Undergraduate,6.0,In Person,2016
1068,EMSC8004,Current Topics in Geophysical Fluid Dynamics - A Practical Introduction,,Postgraduate,6.0,In Person,2016
1069,FREN3106,Current affairs and the French Press,Second Semester,Undergraduate,6.0,In Person,2016
1070,MEDI8111,Custodial Medicine Elective,Second Semester,Postgraduate,6.0,In Person,2016
1071,LAWS8035,Cyber Warfare Law,Spring Session,Postgraduate,6.0,In Person,2016
1072,CRIM8002,Cyber-security and Cybercrime,,Postgraduate,6.0,Online or In Person,2016
1073,SOCY2160,Cybercrime: An Introduction,,Undergraduate,6.0,In Person,2016
1074,SOCY6055,Cybercrime: An Introduction,,Postgraduate,6.0,In Person,2016
1075,ARTV2018,Cyberculture,First Semester,Undergraduate,6.0,In Person,2016
1076,ARTV6008,Cyberculture,First Semester,Postgraduate,6.0,In Person,2016
1077,PSYC9011,DPsych Clinical Coursework I,,Research,6.0,In Person,2016
1078,PSYC9012,DPsych Clinical Coursework II,,Research,6.0,In Person,2016
1079,PSYC9013,DPsych Clinical Coursework III,,Research,4.0,In Person,2016
1080,PSYC9014,DPsych Clinical Coursework IV,,Research,4.0,In Person,2016
1081,PSYC9015,DPsych Clinical Coursework V,Summer Session/First Semester/Autumn Session/Winter Session/Second Semester/Spring Session,Postgraduate,2.0,In Person,2016
1082,PSYC9016,DPsych Clinical Coursework VI,,Research,2.0,In Person,2016
1083,PSYC9021,DPsych Clinical Field Placement I,,Research,6.0,In Person,2016
1084,PSYC9022,DPsych Clinical Field Placement II,,Research,6.0,In Person,2016
1085,PSYC9023,DPsych Clinical Field Placement III,,Research,6.0,In Person,2016
1086,PSYC9024,DPsych Clinical Field Placement IV,,Research,6.0,In Person,2016
1087,ANCH2024,"Dark Age to democracy: early Greek history, 1000-480 BC",,Undergraduate,6.0,In Person,2016
1088,ANCH6506,"Dark Age to democracy: early Greek history, 1000-480 BC",,Postgraduate,6.0,In Person,2016
1089,EMSC4123,Data Analysis,First Semester/Second Semester,Undergraduate,3.0,In Person,2016
1090,EMSC8023,Data Analysis,First Semester/Second Semester,Postgraduate,6.0,In Person,2016
1091,BIAN4011,Data Analysis and Methods in Biological Anthropology,First Semester,Undergraduate,6.0,Online or In Person,2016
1092,BIAN8008,Data Analysis and Methods in Biological Anthropology,First Semester,Postgraduate,6.0,In Person,2016
1093,MATH6210,Data Mining,,Postgraduate,6.0,In Person,2016
1094,COMP8410,Data Mining,,Postgraduate,6.0,Online or In Person,2016
1095,COMP8430,Data Wrangling,,Postgraduate,6.0,In Person,2016
