,CourseCode,Name,Session,Career,Units,ModeOfDelivery,Year
724,ENGN2219,Computer Systems & Organisation,First Semester,Undergraduate,6.0,In Person,2022
725,COMP6719,Computer Systems & Organisation,First Semester,Postgraduate,6.0,In Person,2022
726,COMP6528,Computer Vision,First Semester,Postgraduate,6.0,In Person,2022
727,ENGN4528,Computer Vision,First Semester,Undergraduate,6.0,In Person,2022
728,ENGN6528,Computer Vision,First Semester,Postgraduate,6.0,In Person,2022
729,COMP4528,Computer Vision,First Semester,Undergraduate,6.0,In Person,2022
730,COMP8830,Computing Internship,First Semester/Second Semester,Postgraduate,12.0,In Person,2022
731,COMP3820,Computing Internship,First Semester/Second Semester,Undergraduate,12.0,In Person,2022
732,COMP8715,Computing Project,First Semester/Second Semester,Postgraduate,6.0,In Person,2022
733,COMP8800,Computing Research Project,First Semester/Second Semester,Postgraduate,12.0,In Person,2022
734,ANTH8043,Conflict and Development in the Pacific,,Postgraduate,6.0,Online or In Person,2022
735,POLS3040,Conflict and change in sub-Saharan Africa,,Undergraduate,6.0,In Person,2022
736,LAWS8144,Conflict of Laws,First Semester,Postgraduate,6.0,Online or In Person,2022
737,LAWS4212,Conflict of Laws,First Semester,Undergraduate,6.0,Online or In Person,2022
738,ARTV6611,Constructing Worlds: Expanded Studio Practice,,Postgraduate,6.0,In Person,2022
739,BIOL8001,Consulting in Quantitative Biology,Second Semester,Postgraduate,6.0,In Person,2022
740,MKTG2031,Consumer Behaviour,First Semester,Undergraduate,6.0,In Person,2022
741,MKTG7050,Consumer Behaviour & Analysis,First Semester,Postgraduate,6.0,In Person,2022
742,LAWS4259,Consumer Protection and Product Liability Law,,Undergraduate,6.0,In Person,2022
743,LAWS8459,Consumer Protection and Product Liability Law - Do not use,,Postgraduate,6.0,In Person,2022
744,REGN8018,Consumptagenic Systems,,Postgraduate,3.0,In Person,2022
745,ANTH8101,Contemporary Anthropological Theory,Autumn Session,Postgraduate,12.0,In Person,2022
746,ANTH9101,Contemporary Anthropological Theory,Autumn Session,Postgraduate,12.0,Online or In Person,2022
747,ARTH2170,Contemporary Asian Art,,Undergraduate,6.0,In Person,2022
748,ARTH6170,Contemporary Asian Art,,Postgraduate,6.0,In Person,2022
749,ARTH6161,Contemporary Australian Art,,Postgraduate,6.0,In Person,2022
750,ARTH2161,Contemporary Australian Art,,Undergraduate,6.0,In Person,2022
751,INDG2002,Contemporary Australian Indigenous Music Studies,,Undergraduate,6.0,In Person,2022
752,DIPL8002,Contemporary Challenges in Diplomacy,,Postgraduate,6.0,In Person,2022
753,POGO8239,Contemporary Challenges in Indigenous Policy,Winter Session,Postgraduate,3.0,In Person,2022
754,SOCY2023,Contemporary Chinese Society: Inequality and Social Stratification,Second Semester,Undergraduate,6.0,Online or In Person,2022
755,DESN1003,Contemporary Design In Context,Second Semester,Undergraduate,6.0,In Person,2022
756,ANTH9103,Contemporary Development Theory,Summer Session/First Semester/Autumn Session/Winter Session/Second Semester/Spring Session,Postgraduate,12.0,In Person,2022
757,GERM2020,Contemporary German Society,,Undergraduate,6.0,In Person,2022
758,GERM3020,Contemporary German Society,,Undergraduate,6.0,In Person,2022
759,BUSN7005,Contemporary Issues in Accounting,First Semester/Second Semester,Postgraduate,6.0,In Person,2022
760,LAWS8271,Contemporary Issues in Administrative Law,,Postgraduate,6.0,In Person,2022
761,LAWS8128,Contemporary Issues in Constitutional Law,Summer Session,Postgraduate,6.0,Online or In Person,2022
762,LAWS4213,Contemporary Issues in Constitutional Law,Summer Session,Undergraduate,6.0,Online or In Person,2022
763,PHIL2060,Contemporary Metaphysics,,Undergraduate,6.0,In Person,2022
764,ENVS8016,Contemporary Perspectives in Environment-Society Interaction,First Semester,Postgraduate,6.0,Online or In Person,2022
765,ENVS8015,Contemporary Perspectives in Environmental Science,,Postgraduate,6.0,In Person,2022
766,POLS2044,Contemporary Political Analysis,Second Semester,Undergraduate,6.0,In Person,2022
767,POLS2063,Contemporary Political Theory,Second Semester,Undergraduate,6.0,Online or In Person,2022
768,SOCY2161,Contemporary Social Theory,,Undergraduate,6.0,In Person,2022
769,ARTV6060,Contexts of Making: Globalisation and Change,Second Semester,Postgraduate,6.0,In Person,2022
770,ARTV2060,Contexts of Making: Globalisation and Change,Second Semester,Undergraduate,6.0,In Person,2022
771,ARTV6061,Contexts of Making: Materiality and Value,First Semester,Postgraduate,6.0,In Person,2022
772,ARTV2061,Contexts of Making: Materiality and Value,First Semester,Undergraduate,6.0,In Person,2022
773,PSYC8422,Contextualizing Professional Psychology,Second Semester,Postgraduate,6.0,In Person,2022
774,GREK1102,Continuing Ancient Greek,Second Semester,Undergraduate,6.0,In Person,2022
775,GREK2119,Continuing Ancient Greek (L),Second Semester,Undergraduate,6.0,In Person,2022
776,INDG2006,Continuing Australian Indigenous Language,,Undergraduate,6.0,Online or In Person,2022
777,FREN2024,Continuing French I,First Semester,Undergraduate,6.0,In Person,2022
778,FREN2025,Continuing French II,Second Semester,Undergraduate,6.0,In Person,2022
779,INDG2004,Continuing Gamilaraay,Winter Session,Undergraduate,6.0,Online or In Person,2022
780,LATN1102,Continuing Latin,Second Semester,Undergraduate,6.0,In Person,2022
781,LATN2119,Continuing Latin (L),Second Semester,Undergraduate,6.0,In Person,2022
782,PORT2001,Continuing Portuguese I,,Undergraduate,6.0,In Person,2022
783,PORT2002,Continuing Portuguese II,,Undergraduate,6.0,In Person,2022
784,SPAN2001,Continuing Spanish I,First Semester,Undergraduate,6.0,In Person,2022
785,SPAN2002,Continuing Spanish II,Second Semester,Undergraduate,6.0,In Person,2022
786,FINM3003,Continuous Time Finance,First Semester,Undergraduate,6.0,In Person,2022
787,FINM7003,Continuous Time Finance,First Semester,Postgraduate,6.0,In Person,2022
788,LAWS1204,Contracts,Second Semester,Undergraduate,6.0,In Person,2022
789,LAWS6104,Contracts,First Semester/Second Semester,Postgraduate,6.0,Online or In Person,2022
790,ENGN6223,Control Systems,Second Semester,Postgraduate,6.0,Online or In Person,2022
791,ENGN3223,Control Systems,Second Semester,Undergraduate,6.0,Online or In Person,2022
792,CRIM6003,Controversies in Crime Control,Second Semester,Postgraduate,6.0,In Person,2022
793,CRIM2003,Controversies in Crime Control,Second Semester,Undergraduate,6.0,In Person,2022
794,HIST6128,"Convicts and Emigrants: Australia, 1770s to 1870s",,Postgraduate,6.0,In Person,2022
795,HIST2128,Convicts and Settlers: Australia 1770s to 1870s,,Undergraduate,6.0,In Person,2022
796,STST1003,Coping with Crisis: The Practice of International Security,Second Semester,Undergraduate,6.0,In Person,2022
797,EMSC3019,Coral Reef Field Studies,Winter Session/Spring Session,Undergraduate,6.0,In Person,2022
798,EMSC6119,Coral Reef Field Studies,Winter Session/Spring Session,Postgraduate,6.0,In Person,2022
799,MGMT7153,Core Leadership,First Semester,Postgraduate,6.0,In Person,2022
800,BUSN7050,Corporate Accounting,First Semester/Second Semester,Postgraduate,6.0,In Person,2022
801,FINM2001,Corporate Finance,First Semester/Second Semester,Undergraduate,6.0,In Person,2022
802,BUSN7049,Corporate Financial Reporting,First Semester,Postgraduate,6.0,In Person,2022
803,BUSN7045,Corporate Governance,Second Semester,Postgraduate,6.0,In Person,2022
804,BUSN4045,Corporate Governance (Honours),Second Semester,Undergraduate,6.0,In Person,2022
805,BUSN8145,Corporate Governance: Research Preparation,Second Semester,Postgraduate,6.0,In Person,2022
806,LAWS8584,Corporate Insolvency,First Semester,Postgraduate,6.0,Online,2022
807,BUSN6017,"Corporate Social Responsibility, Accountability and Reporting",,Postgraduate,6.0,Online or In Person,2022
808,BUSN3017,"Corporate Social Responsibility, Accountability and Reporting",Second Semester,Undergraduate,6.0,In Person,2022
809,MGMT3015,Corporate Strategy,First Semester,Undergraduate,6.0,In Person,2022
810,MGMT2001,Corporate Sustainability,First Semester,Undergraduate,6.0,In Person,2022
811,FINM3005,Corporate Valuation,First Semester/Second Semester,Undergraduate,6.0,In Person,2022
812,LAWS6203,Corporations Law,First Semester,Postgraduate,6.0,Online or In Person,2022
813,LAWS2203,Corporations Law,First Semester,Undergraduate,6.0,Online or In Person,2022
814,POGO8076,Corruption and Anti-corruption,Winter Session,Postgraduate,6.0,In Person,2022
815,CRIM3002,Corruption in Sport,,Undergraduate,6.0,Online or In Person,2022
816,CRIM2009,Corruption in our world,,Undergraduate,6.0,In Person,2022
817,CRIM6009,Corruption in our world,,Postgraduate,6.0,In Person,2022
818,ECON4418,Cost Benefit Analysis,,Undergraduate,6.0,In Person,2022
819,ECON8018,Cost-Benefit Analysis,,Postgraduate,6.0,In Person,2022
820,IDEC8088,Cost-Benefit Analysis: Principles and Practice,,Postgraduate,6.0,In Person,2022
821,ECON2133,Cost-benefit Analysis,,Undergraduate,6.0,In Person,2022
822,INDG1001,"Country, Kinship and Continuities: An Introduction to Australian Indigenous Studies",First Semester,Undergraduate,6.0,In Person,2022
823,DESA3004,Craft and Design Major 7: Designing Through Making,,Undergraduate,6.0,In Person,2022
824,DESA3005,Craft and Design Major 8: Developing a Design Practice,,Undergraduate,6.0,In Person,2022
825,VCPG6004,Creating Impact,,Postgraduate,6.0,In Person,2022
826,VCUG2004,Creating Impact,,Undergraduate,6.0,In Person,2022
827,DESN6003,Creative Data Visualisation: Representing Data in Visual and Material Form,Second Semester,Postgraduate,6.0,In Person,2022
828,DESN2003,Creative Data Visualisation: Representing Data in Visual and Material Form,Second Semester,Undergraduate,6.0,In Person,2022
829,ASIA3031,Creative Industries in Korea,Second Semester,Undergraduate,6.0,Online or In Person,2022
830,MUSI8011,Creative Practice as Research,First Semester,Postgraduate,6.0,In Person,2022
831,MUSI4404,Creative Practice as Research,First Semester,Undergraduate,6.0,In Person,2022
832,ENGL4021,"Creative Reading: Topics in Theory, Methodology and Interpretation",First Semester,Undergraduate,6.0,Online or In Person,2022
833,ENGL8021,"Creative Reading: Topics in Theory, Methodology and Interpretation",First Semester,Postgraduate,6.0,Online or In Person,2022
834,ARTV3033,Creative Research Practice: Developing an Independent Work Proposal,First Semester,Undergraduate,6.0,In Person,2022
835,ARTV3035,Creative Research Practice: Extending and Consolidating an Independent Project,Second Semester,Undergraduate,12.0,In Person,2022
836,ARTV3034,Creative Research Practice: Extending and Consolidating an Independent Work Proposal,Second Semester,Undergraduate,6.0,In Person,2022
837,ENGL6015,Creative Writing,First Semester,Postgraduate,6.0,In Person,2022
838,ENGL2015,Creative Writing,First Semester,Undergraduate,6.0,In Person,2022
839,ENGL2077,Creative Writing 2: Story to Script to Performance,,Undergraduate,6.0,In Person,2022
840,ENGL6026,Creative Writing 3 Advanced Fiction,,Postgraduate,6.0,In Person,2022
841,ENGL2078,Creative Writing 3: Advanced Fiction,,Undergraduate,6.0,In Person,2022
842,CRIM3006,Crime Prevention: Evaluation Theory and Practice,First Semester,Undergraduate,6.0,Online or In Person,2022
843,HIST6232,Crime and Justice: Historical Dilemmas,,Postgraduate,6.0,In Person,2022
844,HIST2232,Crime and Justice: Historical Dilemmas,,Undergraduate,6.0,In Person,2022
845,LAWS4214,Criminal Justice,,Undergraduate,6.0,In Person,2022
846,LAWS6106,Criminal Law and Procedure,First Semester,Postgraduate,6.0,Online or In Person,2022
847,LAWS1206,Criminal Law and Procedure,First Semester,Undergraduate,6.0,Online or In Person,2022
848,CRIM1001,Criminological Imaginations: Understanding Criminality,First Semester,Undergraduate,6.0,Online or In Person,2022
849,CRIM1002,Criminological Perspectives: Understanding Crime,Second Semester,Undergraduate,6.0,In Person,2022
850,REGN8013,Criminology,,Postgraduate,6.0,Online,2022
851,CRIM3003,Criminology at the scene,,Undergraduate,6.0,Online or In Person,2022
852,CRIM3004,Criminology at the scene - extended,,Undergraduate,12.0,Online or In Person,2022
853,MEAS8001,Critical Approaches and Methods in the Study of the Middle East and Central Asia,First Semester,Postgraduate,12.0,In Person,2022
854,MEAS9001,Critical Approaches and Methods in the Study of the Middle East and Central Asia,First Semester,Postgraduate,12.0,In Person,2022
855,LAWS8595,Critical Approaches to International Law,,Postgraduate,6.0,Online or In Person,2022
856,HUMN8027,Critical Issues in Heritage and Museum Studies,Second Semester,Postgraduate,6.0,Online or In Person,2022
857,HUMN8035,Critical Issues in Intangible Heritage,Second Semester,Postgraduate,6.0,In Person,2022
858,LAWS8488,Critical Legal Theory,,Postgraduate,6.0,In Person,2022
859,MEAS3003,Critical Perspectives on Arabic Culture,First Semester,Undergraduate,6.0,In Person,2022
860,MEAS6003,Critical Perspectives on Arabic Culture,First Semester,Postgraduate,6.0,In Person,2022
861,LING6021,Cross Cultural Communication,First Semester,Postgraduate,6.0,Online or In Person,2022
862,LING2021,Cross Cultural Communication,First Semester,Undergraduate,6.0,Online or In Person,2022
863,SCOM6029,Cross Cultural Perspectives in Science Communication,Winter Session,Postgraduate,6.0,Online or In Person,2022
864,SCOM3029,Cross Cultural Perspectives in Science Communication,Winter Session,Undergraduate,6.0,In Person,2022
865,ARTH2176,Cross Currents in Australian First Nations and Non-Indigenous Art and Culture,,Undergraduate,6.0,In Person,2022
866,ARTH6176,Cross Currents in Australian First Nations and Non-Indigenous Art and Culture,,Postgraduate,6.0,In Person,2022
867,BUSI3029,Cross-Cultural Management,Second Semester,Undergraduate,6.0,In Person,2022
868,ANTH2129,"Crossing Borders: Migration, Identity and Livelihood",First Semester,Undergraduate,6.0,In Person,2022
869,ANTH6515,"Crossing Borders: Migration, Identity and Livelihood",First Semester,Postgraduate,6.0,In Person,2022
870,ASIA8038,Cultural Creativity and Research in Asia and the Pacific,Second Semester,Postgraduate,6.0,Online or In Person,2022
871,HUMN8007,Cultural and Environmental Heritage Research Project,Summer Session/First Semester/Autumn Session/Winter Session/Second Semester/Spring Session,Postgraduate,6.0,Online or In Person,2022
872,HUMN8018,Cultural and Environmental Heritage: Extended Research Project,Summer Session/First Semester/Autumn Session/Winter Session/Second Semester/Spring Session,Postgraduate,12.0,In Person,2022
873,ANTH2009,Culture and Development,First Semester,Undergraduate,6.0,In Person,2022
874,ANTH6009,Culture and Development,First Semester,Postgraduate,6.0,Online or In Person,2022
875,HUMN8037,Culture and Heritage in China Field School,,Postgraduate,6.0,In Person,2022
876,ANTH1002,Culture and Human Diversity: Introducing Anthropology,First Semester,Undergraduate,6.0,Online or In Person,2022
877,ANTH6002,Culture and Human Diversity: Introducing Anthropology,First Semester,Postgraduate,6.0,Online or In Person,2022
878,ASIA2302,Culture and Modernity in Asia: Anthropological Perspectives,Second Semester,Undergraduate,6.0,In Person,2022
879,PSYC2012,Culture and Psychology,First Semester,Undergraduate,6.0,In Person,2022
880,CHMD8019,"Culture, Health, Medicine Internship",Summer Session,Postgraduate,6.0,In Person,2022
881,ANTH2017,"Culture, Social Justice and Aboriginal Society Today",First Semester,Undergraduate,6.0,In Person,2022
882,ANTH6017,"Culture, Social Justice and Aboriginal Society Today",First Semester,Postgraduate,6.0,In Person,2022
883,ARTH3001,Curatorial Practice,Second Semester,Undergraduate,12.0,In Person,2022
884,ARTH6045,Curatorship History and Evolution,Second Semester,Postgraduate,12.0,In Person,2022
885,ARTH2045,Curatorship History and Evolution,Second Semester,Undergraduate,6.0,In Person,2022
886,POLS2132,Current Issues in International Security,First Semester,Undergraduate,6.0,Online or In Person,2022
887,CHEM3207,Current Topics in Chemical Biology,Second Semester,Undergraduate,6.0,In Person,2022
888,LAWS8077,Cyber Law,Autumn Session,Postgraduate,6.0,Online or In Person,2022
889,COMP2700,Cyber Security Foundations,Second Semester,Undergraduate,6.0,In Person,2022
890,LAWS8035,Cyber Warfare Law,Summer Session/Winter Session,Postgraduate,6.0,Online or In Person,2022
891,NSPO8009,Cyber and Emerging Technologies in National Security,Second Semester,Postgraduate,6.0,In Person,2022
892,LAWS8075,Cybercrime,,Postgraduate,6.0,Online,2022
893,CRIM2010,Cybercrime: an introduction,Second Semester,Undergraduate,6.0,In Person,2022
894,CRIM6010,Cybercrime: an introduction,Second Semester,Postgraduate,6.0,In Person,2022
895,CECS6002,Cybernetics Practice for Cyber-Physical Systems,Second Semester,Postgraduate,6.0,In Person,2022
896,CECS8003,Cybernetics and Cyber-Physcial Systems,,Postgraduate,6.0,In Person,2022
897,BIAN4011,Data Analysis and Methods in Biological Anthropology,First Semester,Undergraduate,6.0,Online or In Person,2022
898,COMP3425,Data Mining,First Semester,Undergraduate,6.0,In Person,2022
899,COMP8410,Data Mining,First Semester/Winter Session,Postgraduate,6.0,In Person,2022
900,EMSC8023,Data Science,Second Semester,Postgraduate,6.0,In Person,2022
901,EMSC4123,Data Science,Second Semester,Undergraduate,6.0,In Person,2022
902,BIOL3207,Data Science for Biologists,Second Semester,Undergraduate,6.0,In Person,2022
903,BIOL6207,Data Science for Biologists,Second Semester,Postgraduate,6.0,In Person,2022
904,COMP8430,Data Wrangling,Summer Session/Second Semester,Postgraduate,6.0,In Person,2022
905,COMP8930,Data Wrangling,,Postgraduate,6.0,In Person,2022
906,COMP3430,Data Wrangling,Second Semester,Undergraduate,6.0,In Person,2022
907,SOCR3001,Data for Decision Making,First Semester,Undergraduate,6.0,In Person,2022
908,HIST8040,Debating ANZAC,Second Semester,Postgraduate,6.0,Online or In Person,2022
909,JPNS3102,Debating Japan: Contemporary Intellectual Debates,Second Semester,Undergraduate,6.0,Online or In Person,2022
910,POGO8065,Decision Making Under Uncertainty,Winter Session,Postgraduate,6.0,In Person,2022
911,INDG4001,Decolonising Methodologies and other Indigenous Perspectives on Research,First Semester/Second Semester,Undergraduate,6.0,In Person,2022
912,HIST8030,"Decolonising history? Indigenous perspectives, deep history, and postcolonial challenges",,Postgraduate,6.0,Online or In Person,2022
913,STST8057,Defence Leadership in ASEAN A,First Semester,Postgraduate,6.0,In Person,2022
914,STST8058,Defence Leadership in ASEAN B,,Postgraduate,6.0,In Person,2022
915,COMP3701,Defensive Cyber Security Operations,,Undergraduate,6.0,In Person,2022
916,POGO8123,Delivering Public Value,Summer Session,Postgraduate,6.0,In Person,2022
917,POLS2126,Democracy and Dictatorship,Second Semester,Undergraduate,6.0,In Person,2022
918,HIST2240,Democracy and Dissent: Europe Since 1945,,Undergraduate,6.0,In Person,2022
919,HIST6240,Democracy and Dissent: Europe Since 1945,,Postgraduate,6.0,In Person,2022
920,POLS4019,Democracy and its Discontents,,Undergraduate,6.0,In Person,2022
921,POLS8019,Democracy and its Discontents,,Postgraduate,6.0,In Person,2022
922,ASIA6070,Democracy in Southeast Asia,,Postgraduate,6.0,In Person,2022
923,ASIA2070,Democracy in Southeast Asia,,Undergraduate,6.0,In Person,2022
924,DEMO3002,Demographic Research Internship,First Semester/Second Semester,Undergraduate,6.0,In Person,2022
925,DEMO4011,Demography Honours Seminar in Theory and Methods,,Undergraduate,12.0,In Person,2022
926,ARTV6032,Demonstrating Research Methods for a Studio Practice in Art and Design,,Postgraduate,6.0,In Person,2022
927,ARTV3032,Demonstrating Research Methods for a Studio Practice in Art and Design,,Undergraduate,6.0,In Person,2022
928,FINM2002,Derivatives,First Semester/Second Semester,Undergraduate,6.0,In Person,2022
929,DESN2007,Design Fiction: Speculative and Critical Design,,Undergraduate,6.0,In Person,2022
930,DESN4010,Design Practice: Impact and Engagement,First Semester,Undergraduate,12.0,In Person,2022
931,DESN6011,Design Studio: Engagement and Collaboration,Second Semester,Postgraduate,6.0,In Person,2022
932,DESN3011,Design Studio: Engagement and Collaboration,Second Semester,Undergraduate,6.0,In Person,2022
933,DESN3010,Design Studio: Independent Practice,First Semester,Undergraduate,6.0,In Person,2022
934,DESN6010,Design Studio: Independent Practice,First Semester,Postgraduate,6.0,In Person,2022
935,DESN2008,Design Thinking: Human-Centred Design Methodologies,Winter Session,Undergraduate,6.0,In Person,2022
936,MGMT2009,Design Thinking: Human-Centred Innovation,First Semester,Undergraduate,6.0,In Person,2022
937,DESN4011,Design and Research: Theory and Methods,First Semester,Undergraduate,6.0,In Person,2022
938,STAT3012,Design of Experiments and Surveys,First Semester,Undergraduate,6.0,In Person,2022
939,STAT4029,Design of Experiments and Surveys,First Semester,Undergraduate,6.0,In Person,2022
940,STAT7029,Design of Experiments and Surveys,First Semester,Postgraduate,6.0,In Person,2022
941,POGO8063,Designing Public Policies and Programs,Winter Session,Postgraduate,6.0,In Person,2022
942,ARTV3028,Developing a Contemporary Craft Practice,First Semester,Undergraduate,6.0,In Person,2022
943,ECON4409,Development Poverty & Famine,Second Semester,Undergraduate,6.0,In Person,2022
944,ECON2900,Development Poverty and Famine,Second Semester,Undergraduate,6.0,In Person,2022
945,POGO8072,Development Theories and Themes,First Semester,Postgraduate,6.0,In Person,2022
946,POLS2011,Development and Change,First Semester,Undergraduate,6.0,In Person,2022
947,EMDV8013,Development and Environment in the Anthropocene,Second Semester,Postgraduate,6.0,Online or In Person,2022
948,IDEC8031,Development and Environmental Planning in Developing Economies,,Postgraduate,6.0,In Person,2022
949,ANTH8009,Development in Practice,First Semester,Postgraduate,6.0,Online or In Person,2022
950,BIOL3109,Developmental Biology,First Semester,Undergraduate,6.0,In Person,2022
951,BIOL6109,Developmental Biology,First Semester,Postgraduate,6.0,In Person,2022
952,PSYC2002,Developmental Psychology,First Semester,Undergraduate,6.0,In Person,2022
953,LING6023,Dictionaries and Dictionary-Making,,Postgraduate,6.0,In Person,2022
954,LING2023,Dictionaries and Dictionary-Making,,Undergraduate,6.0,In Person,2022
955,MATH6205,Differential Geometry,First Semester,Postgraduate,6.0,In Person,2022
956,ASTR4017,Diffuse Matter in the Universe,,Undergraduate,6.0,In Person,2022
957,ASTR8007,Diffuse Matter in the Universe,,Postgraduate,6.0,In Person,2022
958,ASIA3032,Digital Asia: Technology and Society,First Semester,Undergraduate,6.0,Online or In Person,2022
959,MGMT7008,Digital Business Model Generation,,Postgraduate,6.0,In Person,2022
960,ENGN3226,Digital Communications,First Semester,Undergraduate,6.0,In Person,2022
961,ENGN6626,Digital Communications,First Semester,Postgraduate,6.0,In Person,2022
962,HUMN4028,Digital Culture and Society - Critical Theories and Methodologies,Second Semester,Undergraduate,6.0,Online or In Person,2022
963,HUMN8028,Digital Culture and Society - Critical Theories and Methodologies,Second Semester,Postgraduate,6.0,Online or In Person,2022
964,HUMN1001,Digital Culture: Being Human in the Information Age,Second Semester,Undergraduate,6.0,Online or In Person,2022
965,DESN2001,Digital Form and Fabrication,First Semester,Undergraduate,6.0,Online or In Person,2022
966,DESN6001,Digital Form and Fabrication,First Semester,Postgraduate,6.0,Online or In Person,2022
967,HUMN4029,Digital Humanities and Public Culture - Issues and Debates,First Semester,Undergraduate,6.0,Online or In Person,2022
968,HUMN8029,Digital Humanities and Public Culture - Issues and Debates,First Semester,Postgraduate,6.0,Online or In Person,2022
969,HUMN8030,Digital Humanities and Public Culture Research Project,First Semester/Second Semester,Postgraduate,6.0,In Person,2022
970,HUMN8031,Digital Humanities and Public Culture Research Project (Advanced),First Semester/Second Semester,Postgraduate,12.0,In Person,2022
971,HUMN3001,Digital Humanities and Public Culture: Projects and Engagement,First Semester,Undergraduate,6.0,In Person,2022
972,HUMN6003,Digital Humanities and Public Culture: Projects and Engagement,First Semester,Postgraduate,6.0,In Person,2022
973,MKTG7028,Digital Marketing Communications,Second Semester,Postgraduate,6.0,In Person,2022
974,ENGN6537,Digital Signal Processing,Second Semester,Postgraduate,6.0,In Person,2022
975,ENGN4537,Digital Signal Processing,Second Semester,Undergraduate,6.0,In Person,2022
976,INFS8205,"Digital Strategy, Executive and Operations",First Semester,Postgraduate,6.0,In Person,2022
977,ENGN4213,Digital Systems and Microprocessors,First Semester,Undergraduate,6.0,In Person,2022
978,ENGN6213,Digital Systems and Microprocessors,First Semester,Postgraduate,6.0,In Person,2022
979,INFS7040,Digital Transformation,First Semester/Second Semester,Postgraduate,6.0,In Person,2022
980,MGMT8009,Digital Transformation & Business Strategy,,Postgraduate,6.0,In Person,2022
981,DIPL8015,Diplomacy Internship,,Postgraduate,6.0,Online or In Person,2022
982,DIPL8018,Diplomacy Research Project,First Semester/Second Semester,Postgraduate,12.0,Online or In Person,2022
983,DIPL8006,"Diplomacy, Politics and the United Nations",Winter Session,Postgraduate,6.0,In Person,2022
984,DIPL8009,Diplomacy: from cuneiform clay to digital tablets,,Postgraduate,6.0,Online,2022
985,CHMD8001,"Directed Readings in Culture, Health and Medicine",First Semester/Second Semester,Postgraduate,6.0,Online or In Person,2022
986,EMDV8124,Disaster Risk Reduction and Management,Winter Session,Postgraduate,6.0,Online or In Person,2022
987,ASIA8048,Disasters and Epidemics in Asia and the Pacific,Second Semester,Postgraduate,6.0,Online or In Person,2022
988,ENGN1211,Discovering Engineering,First Semester,Undergraduate,6.0,In Person,2022
989,MATH1005,Discrete Mathematical Models,First Semester,Undergraduate,6.0,In Person,2022
990,MATH6005,Discrete Mathematical Models,First Semester,Postgraduate,6.0,In Person,2022
991,NSPO8013,"Disease, Security and Biological Weapons",,Postgraduate,6.0,In Person,2022
992,CRIM3005,Diversity and Crime: Equality in the Criminal Justice System,First Semester,Undergraduate,6.0,In Person,2022
993,BIOL1009,Diversity of Life,Second Semester,Undergraduate,6.0,In Person,2022
994,FINM8018,Doctoral Studies in Asset Pricing,Second Semester,Postgraduate,6.0,In Person,2022
995,FINM8020,Doctoral Studies in Asset Pricing 2,First Semester,Postgraduate,6.0,In Person,2022
996,FINM8019,Doctoral Studies in Corporate Finance,Second Semester,Postgraduate,6.0,In Person,2022
997,FINM8021,Doctoral Studies in Corporate Finance Empirical,First Semester,Postgraduate,6.0,In Person,2022
998,COMP4650,Document Analysis,Second Semester,Undergraduate,6.0,In Person,2022
999,COMP6490,Document Analysis,Autumn Session/Second Semester,Postgraduate,6.0,In Person,2022
1000,COMP6990,Document Analysis,,Postgraduate,6.0,In Person,2022
1001,CRIM2001,Doing Criminology: Research and Practice in Crime and Criminal Justice,First Semester,Undergraduate,6.0,In Person,2022
1002,CRIM6007,Doing Criminology: Research and Practice in Crime and Criminal Justice,First Semester,Postgraduate,6.0,In Person,2022
1003,ANTH3059,Doing Ethnography: Practicum in Applied Anthropology,Second Semester,Undergraduate,6.0,Online or In Person,2022
1004,ANTH8059,Doing Ethnography: Research Practicum on Applied Anthropology,Second Semester,Postgraduate,12.0,Online or In Person,2022
1005,EMDV8081,Domestic Climate Change Policy and Economics,Summer Session,Postgraduate,6.0,Online or In Person,2022
1006,ARTV1703,Drawing into Print : Etching and Relief,First Semester,Undergraduate,6.0,In Person,2022
1007,ARTV6703,Drawing into Print: Etching and Relief,First Semester,Postgraduate,6.0,In Person,2022
1008,ARTV6704,Drawing into Print: Screen Printing and Stencils,Second Semester,Postgraduate,6.0,In Person,2022
1009,ARTV1704,Drawing into Print: Screen Printing and Stencils,Second Semester,Undergraduate,6.0,In Person,2022
1010,MEAS4111,Drivers of Violent Extremism: The Local and the Global in the Middle East,First Semester,Undergraduate,6.0,Online,2022
1011,MEAS8111,Drivers of Violent Extremism: The Local and the Global in the Middle East,First Semester,Postgraduate,6.0,Online,2022
1012,DESN2004,Dynamic Design and Generative Systems,,Undergraduate,6.0,In Person,2022
1013,DESN6004,Dynamic Design and Generative Systems,,Postgraduate,6.0,In Person,2022
1014,EMSC3034,"Dynamic Earth: Plates, Plumes and Mantle Convection",Second Semester,Undergraduate,6.0,In Person,2022
1015,EMSC6034,"Dynamic Earth: Plates, Plumes and Mantle Convection",Second Semester,Postgraduate,6.0,In Person,2022
1016,ENGN2229,Dynamics and Simulation,,Undergraduate,6.0,In Person,2022
1017,BUSI2023,Dynamics of Asian Business,Second Semester,Undergraduate,6.0,In Person,2022
1018,BUSI2024,Dynamics of Business in the Middle East,First Semester,Undergraduate,6.0,In Person,2022
1019,BUSI2034,Dynamics of European Business,First Semester,Undergraduate,6.0,In Person,2022
1020,MEAS8112,Dynamics of Israeli-Palestinian Conflict,Second Semester,Postgraduate,6.0,In Person,2022
