,CourseCode,Name,Session,Career,Units,ModeOfDelivery,Year
900,DESN6001,Digital Form and Fabrication,First Semester,Postgraduate,6.0,In Person,2024
901,HUMN4029,Digital Humanities and Public Culture - Issues and Debates,,Undergraduate,6.0,Online or In Person,2024
902,HUMN8030,Digital Humanities and Public Culture Research Project,First Semester/Second Semester,Postgraduate,6.0,In Person,2024
903,HUMN8031,Digital Humanities and Public Culture Research Project (Advanced),First Semester/Second Semester,Postgraduate,12.0,In Person,2024
904,HUMN8029,Digital Humanities and Public Culture: Issues and debates,Autumn Session,Postgraduate,12.0,Online or In Person,2024
905,HUMN3001,Digital Humanities and Public Culture: Projects and Engagement,First Semester,Undergraduate,6.0,In Person,2024
906,HUMN6003,Digital Humanities and Public Culture: Projects and Engagement,First Semester,Postgraduate,6.0,In Person,2024
907,MKTG7029,Digital Marketing,,Postgraduate,6.0,In Person,2024
908,ARTV1610,Digital Photography and Printing,,Undergraduate,6.0,In Person,2024
909,ARTV6610,Digital Photography and Printing,,Postgraduate,6.0,In Person,2024
910,ENGN4537,Digital Signal Processing,Second Semester,Undergraduate,6.0,In Person,2024
911,ENGN6537,Digital Signal Processing,Second Semester,Postgraduate,6.0,In Person,2024
912,INFS8205,"Digital Strategy, Executive and Operations",First Semester,Postgraduate,6.0,In Person,2024
913,ENGN4213,Digital Systems and Microprocessors,First Semester,Undergraduate,6.0,In Person,2024
914,ENGN6213,Digital Systems and Microprocessors,First Semester,Postgraduate,6.0,In Person,2024
915,INFS7040,Digital Transformation,First Semester/Second Semester,Postgraduate,6.0,In Person,2024
916,MGMT8009,Digital Transformation & Business Strategy,,Postgraduate,6.0,In Person,2024
917,DIPL8018,Diplomacy Research Project,First Semester/Second Semester,Postgraduate,12.0,Online or In Person,2024
918,DIPL8006,"Diplomacy, Politics and the United Nations",,Postgraduate,6.0,Online or In Person,2024
919,DIPL8009,Diplomacy: from cuneiform clay to digital tablets,,Postgraduate,6.0,Online,2024
920,CHMD8001,"Directed Readings in Culture, Health and Medicine",,Postgraduate,6.0,Online,2024
921,EMDV8124,Disaster Risk Reduction and Management,First Semester,Postgraduate,6.0,Online or In Person,2024
922,ASIA8048,Disasters and Epidemics in Asia and the Pacific,Second Semester,Postgraduate,6.0,Online or In Person,2024
923,HIST8045,Disasters: Aftermath and Legacy,First Semester,Postgraduate,6.0,In Person,2024
924,ENGN1211,Discovering Engineering,First Semester,Undergraduate,6.0,In Person,2024
925,MATH1005,Discrete Mathematical Models,First Semester/Second Semester,Undergraduate,6.0,In Person,2024
926,MATH6005,Discrete Mathematical Models,First Semester/Second Semester,Postgraduate,6.0,In Person,2024
927,NSPO8013,"Disease, Security and Biological Weapons",,Postgraduate,6.0,In Person,2024
928,CRIM3005,Diversity and Crime: Equality in the Criminal Justice System,First Semester,Undergraduate,6.0,In Person,2024
929,BIOL1009,Diversity of Life,Second Semester,Undergraduate,6.0,In Person,2024
930,MGMT8113,"Diversity, Inclusion, and Closing Gaps Capstone",,Postgraduate,12.0,In Person,2024
931,FINM8018,Doctoral Studies in Asset Pricing,Second Semester,Postgraduate,6.0,In Person,2024
932,FINM8020,Doctoral Studies in Asset Pricing 2,First Semester,Postgraduate,6.0,In Person,2024
933,FINM8019,Doctoral Studies in Corporate Finance,,Postgraduate,6.0,In Person,2024
934,FINM8021,Doctoral Studies in Corporate Finance Empirical,First Semester,Postgraduate,6.0,In Person,2024
935,COMP6990,Document Analysis,,Postgraduate,6.0,In Person,2024
936,COMP4650,Document Analysis,Second Semester,Undergraduate,6.0,In Person,2024
937,COMP6490,Document Analysis,Second Semester,Postgraduate,6.0,In Person,2024
938,CRIM3010,Doing Criminology: Advanced Research Methods,First Semester,Undergraduate,6.0,In Person,2024
939,ANTH3059,Doing Ethnography: Practicum in Applied Anthropology,Second Semester,Undergraduate,6.0,Online or In Person,2024
940,ANTH8059,Doing Ethnography: Research Practicum on Applied Anthropology,Second Semester,Postgraduate,6.0,Online or In Person,2024
941,EMDV8081,Domestic Climate Change Policy and Economics,Second Semester,Postgraduate,6.0,Online or In Person,2024
942,ARTV6703,Drawing into Print: Etching and Relief,,Postgraduate,6.0,In Person,2024
943,ARTV6704,Drawing into Print: Screen Printing and Stencils,,Postgraduate,6.0,In Person,2024
944,ARTV1020,Drawn from life: Techniques and Perspectives of Observational Drawing,First Semester,Undergraduate,6.0,In Person,2024
945,MEAS4111,Drivers of Violent Extremism: The Local and the Global in the Middle East,Second Semester,Undergraduate,6.0,In Person,2024
946,MEAS8111,Drivers of Violent Extremism: The Local and the Global in the Middle East,Second Semester,Postgraduate,6.0,Online,2024
947,MGMT8111,Dynamic Capabilities and Innovation in the Public Sector Ecosystem,,Postgraduate,3.0,In Person,2024
948,DESN6004,Dynamic Design and Generative Systems,,Postgraduate,6.0,In Person,2024
949,EMSC3034,"Dynamic Earth: Plates, Plumes and Mantle Convection",Second Semester,Undergraduate,6.0,In Person,2024
950,EMSC6034,"Dynamic Earth: Plates, Plumes and Mantle Convection",Second Semester,Postgraduate,6.0,In Person,2024
951,BUSI2023,Dynamics of Asian Business,Second Semester,Undergraduate,6.0,In Person,2024
952,BUSI2024,Dynamics of Business in the Middle East,First Semester,Undergraduate,6.0,In Person,2024
953,BUSI2034,Dynamics of European Business,First Semester,Undergraduate,6.0,In Person,2024
954,MEAS8112,Dynamics of Israeli-Palestinian Conflict,First Semester,Postgraduate,6.0,In Person,2024
955,MKTG2032,E-Marketing,Second Semester,Undergraduate,6.0,In Person,2024
956,EMSC6008,EARTH: The Chemistry and Physics of our Planet,Second Semester,Postgraduate,6.0,In Person,2024
957,EMSC1008,EARTH: The Chemistry and Physics of our Planet,Second Semester,Undergraduate,6.0,In Person,2024
958,ENGL3005,Early Modern to Eighteenth Century Literature,Second Semester,Undergraduate,6.0,In Person,2024
959,ENGL6020,Early Modern to Eighteenth Century Literature,Second Semester,Postgraduate,6.0,In Person,2024
960,EMSC8030,Earth Science Research Project,First Semester/Second Semester,Postgraduate,6.0,In Person,2024
961,EMSC8032,Earth Science Research Proposal &amp; Presentation,First Semester/Second Semester,Postgraduate,6.0,In Person,2024
962,EMSC4005,Earth and Marine Sciences Honours Thesis,First Semester/Second Semester,Undergraduate,3.0,In Person,2024
963,ENVS3014,Ecological Assessment and Management,,Undergraduate,6.0,In Person,2024
964,ENVS6514,Ecological Assessment and Management,,Postgraduate,6.0,In Person,2024
965,EMDV8012,Ecological Economics and Policy,,Postgraduate,6.0,Online or In Person,2024
966,BIOL6004,Ecology,,Postgraduate,6.0,In Person,2024
967,BIOL2131,Ecology,,Undergraduate,6.0,In Person,2024
968,EMET8005,Econometric Methods and Modelling,First Semester/Second Semester,Postgraduate,6.0,In Person,2024
969,IDEC8017,Econometric Techniques,Second Semester,Postgraduate,6.0,Online or In Person,2024
970,EMET6007,Econometrics I: Econometric Methods,First Semester,Postgraduate,6.0,In Person,2024
971,EMET2007,Econometrics I: Econometric Methods,First Semester,Undergraduate,6.0,In Person,2024
972,EMET4007,Econometrics I: Econometric Methods,First Semester,Undergraduate,6.0,In Person,2024
973,EMET3004,Econometrics II: Econometric Modelling,,Undergraduate,6.0,In Person,2024
974,EMET6008,Econometrics II: Econometric Modelling,,Postgraduate,6.0,In Person,2024
975,ECON2080,Economic Analysis of the Digital Economy,,Undergraduate,6.0,In Person,2024
976,ECON8180,Economic Analysis of the Digital Economy,,Postgraduate,6.0,In Person,2024
977,IDEC8022,Economic Development,Second Semester,Postgraduate,6.0,Online or In Person,2024
978,EMSC3007,Economic Geology,Second Semester,Undergraduate,6.0,In Person,2024
979,EMSC6007,Economic Geology,Second Semester,Postgraduate,6.0,In Person,2024
980,ECON8050,Economic Growth,First Semester,Postgraduate,6.0,In Person,2024
981,ECON8003,Economic Policy Issues,,Postgraduate,6.0,In Person,2024
982,ECON3023,Economic Policy Issues,,Undergraduate,6.0,In Person,2024
983,ECON4403,Economic Policy Issues,,Undergraduate,6.0,In Person,2024
984,ECON6003,Economic Policy Issues,,Postgraduate,6.0,In Person,2024
985,ECON2060,Economic Reasoning for Government,,Undergraduate,6.0,In Person,2024
986,ECON3100,Economics 3 (H),Second Semester,Undergraduate,6.0,In Person,2024
987,ECON4488,Economics Honours Research Essay,First Semester/Second Semester,Undergraduate,6.0,In Person,2024
988,ECON1100,Economics I (H),Second Semester,Undergraduate,6.0,In Person,2024
989,ECON2016,Economics II (H),,Undergraduate,6.0,In Person,2024
990,IDEC9024,Economics Seminars,Second Semester,Postgraduate,6.0,Online or In Person,2024
991,POGO8081,Economics for Government,Second Semester,Postgraduate,6.0,In Person,2024
992,ECON8077,Economics for Leaders,,Postgraduate,6.0,In Person,2024
993,ENVS2007,Economics for the Environment,First Semester,Undergraduate,6.0,In Person,2024
994,SOCY1004,Economy and Society,Second Semester,Undergraduate,6.0,In Person,2024
995,SOCY3050,Education and Society,,Undergraduate,6.0,In Person,2024
996,SOCY2021,Education and Society,Second Semester,Undergraduate,6.0,In Person,2024
997,MEAS6008,Egypt: Social and Political Dynamics in a Changing Middle East&nbsp;,,Postgraduate,6.0,In Person,2024
998,MEAS3008,Egypt: Social and Political Dynamics in a Changing Middle East&nbsp;,,Undergraduate,6.0,In Person,2024
999,POLS2111,"Elections, Political Behaviour and Public Opinion in Australia",Winter Session,Undergraduate,6.0,In Person,2024
1000,PHYS2016,Electromagnetism,Second Semester,Undergraduate,6.0,In Person,2024
1001,ENGN2218,Electronic Systems and Design,First Semester,Undergraduate,6.0,In Person,2024
1002,EMSC8712,Electronics and Data Analysis,Second Semester,Postgraduate,6.0,In Person,2024
1003,EMSC4712,Electronics and Data Analysis,Second Semester,Undergraduate,6.0,In Person,2024
1004,TURK1001,Elementary Turkish A,First Semester,Undergraduate,6.0,Online,2024
1005,TURK1002,Elementary Turkish B,Second Semester,Undergraduate,6.0,Online,2024
1006,ENGN8537,Embedded Systems and Real Time Digital Signal Processing,,Postgraduate,6.0,In Person,2024
1007,POLS3004,Emotions in International Politics,,Undergraduate,6.0,In Person,2024
1008,HIST2070,"Emperors, Pilgrims and Crusaders: The World of Byzantium",Second Semester,Undergraduate,6.0,In Person,2024
1009,ENGL6027,Empire and its Fictions,,Postgraduate,6.0,In Person,2024
1010,ENGL2068,Empire and its Fictions,,Undergraduate,6.0,In Person,2024
1011,HIST1214,Empires in Global History,First Semester,Undergraduate,6.0,In Person,2024
1012,IDEC8025,Empirical Public Finance,,Postgraduate,6.0,Online or In Person,2024
1013,BUSN8100,Empirical Research in Financial Accounting,Second Semester,Postgraduate,6.0,In Person,2024
1014,CBEA2000,Employability Fundamentals for Professional Practice,Second Semester,Undergraduate,6.0,Online or In Person,2024
1015,MGMT8109,Empowering People and Teams in Climates of Respect and Psychological Safety,,Postgraduate,3.0,In Person,2024
1016,IDEC8089,Energy Economics,Second Semester,Postgraduate,6.0,Online or In Person,2024
1017,ENGN6516,Energy Resources and Renewable Technologies,Second Semester,Postgraduate,6.0,In Person,2024
1018,ENGN3516,Energy Resources and Renewable Technologies,Second Semester,Undergraduate,6.0,In Person,2024
1019,NSPO8044,Energy Security,,Postgraduate,3.0,In Person,2024
1020,MEAS8109,Energy and Security in Central Asia and the Caucasus,,Postgraduate,6.0,In Person,2024
1021,SCOM8088,Engagement for Policy Impact,Winter Session,Postgraduate,6.0,Online or In Person,2024
1022,ASIA3021,Engaging Asia: Australia and the Asian Century,Autumn Session,Undergraduate,6.0,Online or In Person,2024
1023,ASIA8040,Engaging Asia: Australia and the Asian Century,Autumn Session,Postgraduate,6.0,Online or In Person,2024
1024,POGO8235,Engaging China: Working with Policy in the PRC,Autumn Session,Postgraduate,3.0,Online or In Person,2024
1025,COMP8535,Engineering Data Analytics,First Semester,Postgraduate,6.0,In Person,2024
1026,ENGN8535,Engineering Data Analytics,First Semester,Postgraduate,6.0,In Person,2024
1027,ENGN2300,Engineering Design 2: Systems Approaches for Design,First Semester,Undergraduate,6.0,In Person,2024
1028,ENGN2301,Engineering Design 3: Systems Approaches for Analysis,Second Semester,Undergraduate,6.0,In Person,2024
1029,ENGN3300,Engineering Design 4A: Systems Approaches for Management,First Semester,Undergraduate,6.0,In Person,2024
1030,ENGN3301,Engineering Design 4B: Systems Approaches for Operations,Second Semester,Undergraduate,6.0,In Person,2024
1031,ENGN3230,Engineering Innovation,,Undergraduate,6.0,In Person,2024
1032,ENGN6200,Engineering Internship,Summer Session/First Semester/Autumn Session/Winter Session/Second Semester/Spring Session,Postgraduate,6.0,In Person,2024
1033,ENGN3200,Engineering Internship,Summer Session/First Semester/Autumn Session/Winter Session/Second Semester/Spring Session,Undergraduate,6.0,In Person,2024
1034,ENGN3221,Engineering Management,,Undergraduate,6.0,In Person,2024
1035,ENGN6601,Engineering Materials,,Postgraduate,6.0,In Person,2024
1036,ENGN3601,Engineering Materials,,Undergraduate,6.0,In Person,2024
1037,ENGN4549,Engineering Nuclear Systems,First Semester,Undergraduate,6.0,In Person,2024
1038,ENGN3706,Engineering Research & Development Project,First Semester/Second Semester,Undergraduate,6.0,In Person,2024
1039,ENGN8104,Engineering Research Project,,Postgraduate,12.0,In Person,2024
1040,ENGN4706,Engineering Research and Development Project,First Semester/Second Semester,Undergraduate,6.0,In Person,2024
1041,ENGN3712,Engineering Research and Development Project,First Semester/Second Semester,Undergraduate,6.0,In Person,2024
1042,ENGN4712,Engineering Research and Development Project,First Semester/Second Semester,Undergraduate,6.0,In Person,2024
1043,ENGN4718,Engineering Research and Development Project,First Semester/Second Semester,Undergraduate,6.0,In Person,2024
1044,ENGN2707,Engineering Research and Development Project,First Semester/Second Semester,Undergraduate,6.0,In Person,2024
1045,ENGN2706,Engineering Research and Development Project (Methods),First Semester,Undergraduate,6.0,In Person,2024
1046,ENGN1215,Engineering Sciences,,Undergraduate,6.0,In Person,2024
1047,ENGN6410,Engineering Sustainable Systems,Second Semester,Postgraduate,6.0,In Person,2024
1048,ENGN3410,Engineering Sustainable Systems,Second Semester,Undergraduate,6.0,In Person,2024
1049,ENGN2222,Engineering Thermodynamics,Second Semester,Undergraduate,6.0,In Person,2024
1050,ENGN6013,Engineering for a Humanitarian Context,,Postgraduate,6.0,In Person,2024
1051,ENGN3013,Engineering for a Humanitarian Context,Summer Session/Winter Session,Undergraduate,6.0,In Person,2024
1052,LAWS6001,English in a Legal Context,First Semester/Second Semester,Postgraduate,0.0,In Person,2024
1053,LAWS1001,English in a Legal Context,First Semester/Second Semester,Undergraduate,0.0,In Person,2024
1054,INFS8004,Enterprise Systems and Strategy,First Semester,Postgraduate,6.0,In Person,2024
1055,INFS3002,Enterprise Systems in Business,Second Semester,Undergraduate,6.0,In Person,2024
1056,MGMT3027,Entrepreneurship and Innovation,Second Semester,Undergraduate,6.0,In Person,2024
1057,MGMT8015,Entrepreneurship and Innovation,First Semester/Second Semester,Postgraduate,6.0,Online or In Person,2024
1058,ARTV6921,Environment Studio: field based research and studio practice in visual arts,Second Semester,Postgraduate,6.0,In Person,2024
1059,ARTV2921,Environment Studio: field based research and studio practice in visual arts,First Semester/Second Semester,Undergraduate,6.0,In Person,2024
1060,PASI3013,Environment and Development in the Pacific,Second Semester,Undergraduate,6.0,In Person,2024
1061,HIST1210,Environment and History from 1945,,Undergraduate,6.0,In Person,2024
1062,ENVS1001,Environment and Society: Geography of Sustainability,First Semester,Undergraduate,6.0,In Person,2024
1063,POLS3033,"Environment, Human Security, and Conflict",Second Semester,Undergraduate,6.0,In Person,2024
1064,ENVS3902,Environmental Chemistry and Systems,Second Semester,Undergraduate,6.0,In Person,2024
1065,ENGN3902,Environmental Chemistry and Systems,Second Semester,Undergraduate,6.0,In Person,2024
1066,IDEC8053,Environmental Economics,Second Semester,Postgraduate,6.0,Online or In Person,2024
1067,EMDV8078,Environmental Economics for Public Policy,Second Semester,Postgraduate,6.0,Online or In Person,2024
1068,ENGN3901,Environmental Fluid Mechanics,First Semester,Undergraduate,6.0,In Person,2024
1069,EMDV8104,Environmental Governance,First Semester,Postgraduate,6.0,Online or In Person,2024
1070,ENVS3344,Environmental Justice Practicum,Summer Session,Undergraduate,6.0,In Person,2024
1071,LAWS4344,Environmental Justice Practicum,Summer Session,Undergraduate,6.0,In Person,2024
1072,LAWS4215,Environmental Law,Second Semester,Undergraduate,6.0,Online or In Person,2024
1073,LAWS4281,Environmental Law Clinic,First Semester/Second Semester,Undergraduate,6.0,In Person,2024
1074,LAWS6281,Environmental Law Clinic,First Semester/Second Semester,Postgraduate,6.0,In Person,2024
1075,EMDV8011,Environmental Markets,Summer Session,Postgraduate,6.0,Online or In Person,2024
1076,MATH3133,Environmental Mathematics,Second Semester,Undergraduate,6.0,In Person,2024
1077,ENVS6202,"Environmental Measurement, Modelling and Monitoring",Spring Session,Postgraduate,6.0,In Person,2024
1078,ENVS2002,"Environmental Measurement, Modelling and Monitoring",Spring Session,Undergraduate,6.0,In Person,2024
1079,MATH6102,Environmental Modelling and Integrated Assessment,Second Semester,Postgraduate,6.0,In Person,2024
1080,ENVS3028,Environmental Policy,First Semester,Undergraduate,6.0,In Person,2024
1081,ENVS6528,Environmental Policy,First Semester,Postgraduate,6.0,In Person,2024
1082,LAWS8662,Environmental Risk and Disaster Law,,Postgraduate,6.0,Online or In Person,2024
1083,ENVS6218,Environmental Science Field School,Winter Session,Postgraduate,6.0,In Person,2024
1084,ENVS2018,Environmental Science Field School,Winter Session,Undergraduate,6.0,In Person,2024
1085,ENGN3903,"Environmental Sensing, Mapping and Modelling",Second Semester,Undergraduate,6.0,In Person,2024
1086,ENVS3903,"Environmental Sensing, Mapping and Modelling",Second Semester,Undergraduate,6.0,In Person,2024
1087,SOCY6062,Environmental Sociology,First Semester,Postgraduate,6.0,In Person,2024
1088,SOCY2022,Environmental Sociology,First Semester,Undergraduate,6.0,In Person,2024
1089,LAWS8189,Environmental and Sustainability Law,Second Semester,Postgraduate,6.0,Online or In Person,2024
1090,LAWS8335,Equity and Contemporary Issues,,Postgraduate,6.0,Online or In Person,2024
1091,LAWS6205,Equity and Trusts,Second Semester,Postgraduate,6.0,Online or In Person,2024
1092,LAWS2205,Equity and Trusts,Second Semester,Undergraduate,6.0,In Person,2024
1093,LING4013,Essentials for Thesis Writing in Linguistics,First Semester,Undergraduate,12.0,In Person,2024
1094,LING8032,Essentials for Thesis Writing in Linguistics&nbsp;,First Semester,Postgraduate,6.0,In Person,2024
1095,LING9032,Essentials for Thesis Writing in Linguistics&nbsp;,First Semester,Postgraduate,6.0,In Person,2024
1096,ENVS3015,Essentials of Environmental Law,Winter Session,Undergraduate,6.0,In Person,2024
1097,ENVS6315,Essentials of Environmental Law,Winter Session,Postgraduate,6.0,In Person,2024
1098,NSPO8008,Ethical Challenges for National Security,,Postgraduate,6.0,In Person,2024
1099,PSYC8512,Ethics and Professional Practice,First Semester,Postgraduate,6.0,In Person,2024
1100,INTR8053,Ethics of Peace and War,Second Semester,Postgraduate,6.0,In Person,2024
1101,ANTH8001,Ethnography and Research Ethics Pro-Seminar ,Spring Session,Postgraduate,6.0,Online or In Person,2024
1102,ANTH8062,Ethnography and Theory,Second Semester,Postgraduate,6.0,Online or In Person,2024
1103,HIST2205,"Europe and the Atlantic World, c.1492–1776.",,Undergraduate,6.0,In Person,2024
1104,EURO1004,Europe in the Modern Era,First Semester,Undergraduate,6.0,In Person,2024
1105,ARCH6058,European Prehistory from Cultivation to the Celts,,Postgraduate,6.0,In Person,2024
1106,ARCH2058,European Prehistory from Cultivation to the Celts,,Undergraduate,6.0,In Person,2024
1107,LAWS6207,Evidence,Second Semester,Postgraduate,6.0,Online or In Person,2024
1108,LAWS2207,Evidence,Second Semester,Undergraduate,6.0,In Person,2024
1109,POGO8240,Evidence Based Thinking (EBT): Decision Making and Policy Development,,Postgraduate,3.0,In Person,2024
1110,POGO8500,Evidence and Analysis in Public Policy,First Semester,Postgraduate,6.0,Online or In Person,2024
1111,PSYC8520,Evidence in Professional Psychology,Second Semester,Postgraduate,6.0,In Person,2024
1112,MGMT8102,Evidence-Based Decision Making,,Postgraduate,3.0,In Person,2024
1113,MGMT8007,Evidence-Based Decision-Making and Practice in Organisations Capstone,First Semester/Second Semester,Postgraduate,6.0,In Person,2024
1114,MGMT7250,Evidence-Based Management,First Semester/Autumn Session/Second Semester,Postgraduate,6.0,Online or In Person,2024
1115,PASI8010,Evidence-based program design and implementation in the Pacific,Autumn Session,Postgraduate,6.0,Online or In Person,2024
1116,BIOL2114,Evolution,Second Semester,Undergraduate,6.0,In Person,2024
1117,BIOL6114,Evolution,Second Semester,Postgraduate,6.0,In Person,2024
1118,BIAN3124,Evolution and Human Behaviour,First Semester,Undergraduate,6.0,In Person,2024
1119,BIAN6124,Evolution and Human Behaviour,First Semester,Postgraduate,6.0,In Person,2024
1120,PHIL3079,Evolution and Human Nature,Second Semester,Undergraduate,6.0,Online or In Person,2024
1121,BIOL6206,Evolution of Biodiversity,Second Semester,Postgraduate,6.0,In Person,2024
1122,BIOL3206,Evolution of Biodiversity,Second Semester,Undergraduate,6.0,In Person,2024
1123,INTR8046,Evolution of the International System,Second Semester,Postgraduate,6.0,In Person,2024
1124,GEND2036,Excessive Appetites: Sociocultural Perspectives on Addiction and Drug Use,,Undergraduate,6.0,In Person,2024
1125,SOCY2026,Excessive Appetites: Sociocultural Perspectives on Addiction and Drug Use,,Undergraduate,6.0,In Person,2024
1126,CBEA5922,ExchExchange Program ANU College of Business and Economics - Band 3,,Postgraduate,6.0,In Person,2024
1127,CBEA5920,Exchange Program ANU College of Business and Economics - Band 2,First Semester/Second Semester,Postgraduate,6.0,In Person,2024
1128,CBEA8820,Exchange Program for  ANU College of Business and Economics (PG),,Postgraduate,6.0,In Person,2024
1129,ARTS5920,Exchange Program for Arts Students,First Semester/Second Semester,Undergraduate,6.0,In Person,2024
1130,ARTS5921,Exchange Program for Arts Students (Band 1),First Semester/Second Semester,Undergraduate,6.0,In Person,2024
1131,ARTS5912,Exchange Program for Arts Students (Band 12),First Semester/Second Semester,Undergraduate,6.0,In Person,2024
1132,ARTS5924,Exchange Program for Arts Students (Band 14),First Semester/Second Semester,Undergraduate,6.0,In Person,2024
1133,ARTS5922,Exchange Program for Arts Students (Band 2),First Semester/Second Semester,Undergraduate,6.0,In Person,2024
1134,ARTS8820,Exchange Program for Graduate Arts Students,First Semester/Second Semester,Postgraduate,6.0,In Person,2024
1135,HLMD8820,Exchange Program for Graduate Health and Medicine Students,First Semester/Autumn Session/Winter Session/Second Semester/Spring Session,Postgraduate,6.0,In Person,2024
1136,SCNC8820,Exchange Program for Graduate Science Students,Summer Session/First Semester/Autumn Session/Winter Session/Second Semester/Spring Session,Postgraduate,6.0,In Person,2024
1137,COMP8820,Exchange Program for Graduate Students in Computer Science,First Semester/Second Semester,Postgraduate,6.0,In Person,2024
1138,ENGN8820,Exchange Program for Graduate Students in Engineering,,Postgraduate,6.0,In Person,2024
1139,HLMD5921,Exchange Program for Health and Medicine Students (Band 1),First Semester/Autumn Session/Winter Session/Second Semester,Undergraduate,6.0,In Person,2024
1140,HLMD5920,Exchange Program for Health and Medicine Students (Band 2),First Semester/Winter Session/Second Semester,Undergraduate,6.0,In Person,2024
1141,LAWS5920,Exchange Program for Law Students,First Semester/Second Semester,Undergraduate,6.0,In Person,2024
1142,SCNC5921,Exchange Program for Science Students (Band 1),First Semester/Second Semester,Undergraduate,6.0,In Person,2024
1143,SCNC5920,Exchange Program for Science Students (Band 2),First Semester/Winter Session/Second Semester,Undergraduate,6.0,In Person,2024
1144,COMP5920,Exchange Program in Computer Science,First Semester/Second Semester,Undergraduate,6.0,In Person,2024
1145,ENGN5920,Exchange Program in Engineering,Summer Session/First Semester/Autumn Session/Winter Session/Second Semester/Spring Session,Undergraduate,6.0,In Person,2024
1146,CBEA5921,Exchange – ANU College of Business and Economics _ Bachelor of Social Sciences (Honours),First Semester/Second Semester,Postgraduate,6.0,In Person,2024
1147,LAWS8241,Executive Power,,Postgraduate,6.0,Online or In Person,2024
1148,MUSC8018,Exhibition Design and Delivery,First Semester,Postgraduate,6.0,In Person,2024
1149,ARTV2119,Experimental Ceramics ,Second Semester,Undergraduate,6.0,In Person,2024
1150,BIOL6202,Experimental Design and Analysis in Biology,Second Semester,Postgraduate,6.0,In Person,2024
1151,BIOL2202,Experimental Design and Analysis in Biology,Second Semester,Undergraduate,6.0,In Person,2024
1152,HIST2231,Exploration: From Captain Cook to the Astronauts,,Undergraduate,6.0,In Person,2024
1153,BUSI3024,Export Business Planning,Second Semester,Undergraduate,6.0,In Person,2024
1154,MEDN2222,Exquisite Corpse - Insight into the Human Body,Winter Session,Undergraduate,6.0,In Person,2024
1155,ACST6500,Extension Topics in Actuarial Studies,,Postgraduate,6.0,In Person,2024
1156,CLAS3003,Faith and Belief in Ancient Greece and Rome,,Undergraduate,6.0,In Person,2024
1157,LAWS8417,Family Law,,Postgraduate,6.0,In Person,2024
1158,LAWS4217,Family Law,Second Semester,Undergraduate,6.0,Online or In Person,2024
1159,ARTH2180,Fashion Histories,Second Semester,Undergraduate,6.0,In Person,2024
1160,LAWS8275,Federal Judicial System,,Postgraduate,6.0,Online or In Person,2024
1161,LAWS4275,Federal Judicial System,,Undergraduate,6.0,In Person,2024
1162,LAWS4218,Feminist and Critical Legal Theory,,Undergraduate,6.0,In Person,2024
1163,LING3012,Field Methods in Linguistics,Winter Session,Undergraduate,6.0,Online or In Person,2024
1164,LING6009,Field Methods in Linguistics,Winter Session,Postgraduate,6.0,Online or In Person,2024
1165,BIOL6010,Field Studies in Behavioural Ecology,,Postgraduate,6.0,In Person,2024
1166,BIOL3132,Field Studies in Behavioural Ecology,,Undergraduate,6.0,In Person,2024
1167,BIOL2203,Field Studies in Functional Ecology,Winter Session,Undergraduate,6.0,In Person,2024
1168,ANTH9902,Fieldwork in the Pacific,Winter Session,Postgraduate,6.0,Online or In Person,2024
1169,ARTV6020,Figure & Life,,Postgraduate,6.0,In Person,2024
1170,ARTV1502,Figure and Space in Oil Painting,Second Semester,Undergraduate,6.0,In Person,2024
1171,SCRN2003,Film and History: Hollywood and Beyond,,Undergraduate,6.0,In Person,2024
1172,HONS4601,Final Honours Grade,Summer Session/First Semester/Second Semester,Undergraduate,0.0,In Person,2024
1173,HONS4100,Final Honours Grade,First Semester/Second Semester,Undergraduate,0.0,In Person,2024
1174,HONS4602,Final Honours Grade,Summer Session/First Semester/Second Semester,Undergraduate,0.0,In Person,2024
1175,FINM4500,Finance Honours Thesis,First Semester/Second Semester,Undergraduate,6.0,In Person,2024
1176,FINM7046,Finance for Business,,Postgraduate,6.0,In Person,2024
1177,LAWS8596,Financial Crime Law,Winter Session,Postgraduate,6.0,Online,2024
1178,ECON3006,Financial Economics,Second Semester,Undergraduate,6.0,In Person,2024
1179,ECON8037,Financial Economics,,Postgraduate,6.0,In Person,2024
1180,ECON4437,Financial Economics,,Undergraduate,6.0,In Person,2024
1181,ECON6037,Financial Economics,Second Semester,Postgraduate,6.0,In Person,2024
1182,FINM3006,Financial Intermediation and Debt Markets,First Semester,Undergraduate,6.0,In Person,2024
1183,IDEC8083,Financial Markets and Instruments,,Postgraduate,6.0,Online or In Person,2024
1184,LAWS4237,Financial Markets and Takeovers,First Semester,Undergraduate,6.0,Online or In Person,2024
1185,LAWS8437,Financial Markets and Takeovers,First Semester,Postgraduate,6.0,Online or In Person,2024
1186,STAT2032,Financial Mathematics,First Semester/Second Semester,Undergraduate,6.0,In Person,2024
1187,STAT6046,Financial Mathematics,First Semester/Second Semester,Postgraduate,6.0,In Person,2024
1188,BUSN3008,Financial Reporting By Corporations,First Semester,Undergraduate,6.0,In Person,2024
1189,BUSN6008,Financial Reporting By Corporations,First Semester,Postgraduate,6.0,In Person,2024
1190,BUSN8181,Financial Reporting and Analysis,,Postgraduate,6.0,In Person,2024
